"","Id","StructureType","Area","When","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"423",223422,"Total institutional and governmental","All areas","1/1/2018 12:00:00 AM",131186000,81154000,849390000,18214000,13031000,27749000,3355000,282004000,1505000,253266000,36662000,"7/31/2020 10:09:33 AM"
"424",223423,"Total residential","All areas","1/1/2018 12:00:00 AM",763201000,1056862000,5266096000,136681000,48319000,25198000,48720000,2141066000,18257000,950220000,72234000,"7/31/2020 10:09:33 AM"
"425",223424,"Total residential and non-residential","All areas","1/1/2018 12:00:00 AM",1257704000,1471522000,8447533000,226844000,84792000,77548000,100728000,3361870000,27092000,1650958000,180766000,"7/31/2020 10:09:33 AM"
"426",223425,"Total commercial","All areas","2/1/2018 12:00:00 AM",248611000,224648000,1613224000,65532000,12167000,5622000,22293000,639961000,5200000,344820000,42334000,"7/31/2020 10:09:33 AM"
"427",223426,"Total industrial","All areas","2/1/2018 12:00:00 AM",112175000,63078000,690318000,25634000,10705000,7407000,6392000,322484000,255000,130522000,8893000,"7/31/2020 10:09:33 AM"
"428",223427,"Total institutional and governmental","All areas","2/1/2018 12:00:00 AM",164588000,94627000,744907000,12414000,9954000,548000,2279000,242662000,0,208747000,8661000,"7/31/2020 10:09:33 AM"
"429",223428,"Total residential","All areas","2/1/2018 12:00:00 AM",796679000,1197751000,5361709000,184280000,41863000,36701000,77402000,2087443000,20047000,845849000,69442000,"7/31/2020 10:09:33 AM"
"430",223429,"Total residential and non-residential","All areas","2/1/2018 12:00:00 AM",1322053000,1580105000,8410158000,287860000,74690000,50278000,108367000,3292550000,25502000,1529937000,129330000,"7/31/2020 10:09:33 AM"
"431",223430,"Total commercial","All areas","3/1/2018 12:00:00 AM",298310000,261127000,1644040000,38905000,41461000,10624000,25076000,591586000,1490000,332392000,34850000,"7/31/2020 10:09:33 AM"
"432",223431,"Total industrial","All areas","3/1/2018 12:00:00 AM",59511000,67210000,695957000,51526000,4185000,45000,11120000,309305000,426000,171177000,19141000,"7/31/2020 10:09:33 AM"
"433",223432,"Total institutional and governmental","All areas","3/1/2018 12:00:00 AM",127848000,44193000,556073000,26940000,10311000,1525000,1440000,230332000,0,84994000,19874000,"7/31/2020 10:09:33 AM"
"434",223433,"Total residential","All areas","3/1/2018 12:00:00 AM",729253000,1277138000,5359476000,107841000,36568000,21894000,67592000,1837722000,16199000,1185088000,75490000,"7/31/2020 10:09:33 AM"
"435",223434,"Total residential and non-residential","All areas","3/1/2018 12:00:00 AM",1214921000,1649668000,8255546000,225212000,92525000,34088000,105228000,2968946000,18115000,1773650000,149355000,"7/31/2020 10:09:33 AM"
"436",223435,"Total commercial","All areas","4/1/2018 12:00:00 AM",289296000,166617000,1690330000,57618000,33441000,19344000,33968000,622175000,11090000,400459000,55938000,"7/31/2020 10:09:33 AM"
"437",223436,"Total industrial","All areas","4/1/2018 12:00:00 AM",59151000,45016000,504004000,16117000,5011000,1496000,8079000,210655000,230000,137674000,20370000,"7/31/2020 10:09:33 AM"
"438",223437,"Total institutional and governmental","All areas","4/1/2018 12:00:00 AM",61500000,62993000,502830000,4924000,8769000,9395000,2444000,164902000,200000,175765000,3742000,"7/31/2020 10:09:33 AM"
"439",223438,"Total residential","All areas","4/1/2018 12:00:00 AM",648944000,977393000,5241479000,209427000,39823000,22028000,87736000,2060809000,15344000,1099088000,77637000,"7/31/2020 10:09:33 AM"
"440",223439,"Total residential and non-residential","All areas","4/1/2018 12:00:00 AM",1058890000,1252020000,7938642000,288085000,87043000,52263000,132226000,3058542000,26864000,1812986000,157687000,"7/31/2020 10:09:33 AM"
"441",223440,"Total commercial","All areas","5/1/2018 12:00:00 AM",281994000,223532000,1688057000,69126000,21495000,16008000,29338000,645035000,2499000,342568000,42991000,"7/31/2020 10:09:33 AM"
"442",223441,"Total industrial","All areas","5/1/2018 12:00:00 AM",65135000,81044000,635775000,37858000,20842000,8193000,6973000,211942000,14833000,164202000,23672000,"7/31/2020 10:09:33 AM"
"443",223442,"Total institutional and governmental","All areas","5/1/2018 12:00:00 AM",42150000,41956000,521246000,5961000,4718000,9120000,2583000,225974000,0,166745000,21721000,"7/31/2020 10:09:33 AM"
"444",223443,"Total residential","All areas","5/1/2018 12:00:00 AM",677020000,1231574000,5434605000,111560000,36457000,20986000,90513000,2196128000,18787000,955554000,69608000,"7/31/2020 10:09:33 AM"
"445",223444,"Total residential and non-residential","All areas","5/1/2018 12:00:00 AM",1066299000,1578106000,8279684000,224504000,83512000,54307000,129406000,3279080000,36119000,1629069000,157992000,"7/31/2020 10:09:33 AM"
"446",223445,"Total commercial","All areas","6/1/2018 12:00:00 AM",442240000,268601000,1717808000,57502000,16729000,15923000,13451000,577749000,19329000,269785000,27868000,"7/31/2020 10:09:33 AM"
"447",223446,"Total industrial","All areas","6/1/2018 12:00:00 AM",64687000,38710000,624850000,32547000,28981000,900000,13280000,277678000,16079000,119244000,18116000,"7/31/2020 10:09:33 AM"
"448",223447,"Total institutional and governmental","All areas","6/1/2018 12:00:00 AM",73652000,50735000,676782000,11457000,37051000,39656000,6895000,325482000,325000,127010000,3053000,"7/31/2020 10:09:33 AM"
"449",223448,"Total residential","All areas","6/1/2018 12:00:00 AM",740918000,1245548000,5412417000,112463000,41750000,23462000,61279000,2143081000,17579000,958167000,56372000,"7/31/2020 10:09:33 AM"
"450",223449,"Total residential and non-residential","All areas","6/1/2018 12:00:00 AM",1321498000,1603593000,8431857000,213968000,124510000,79941000,94905000,3323990000,53312000,1474206000,105409000,"7/31/2020 10:09:33 AM"
"451",223450,"Total commercial","All areas","7/1/2018 12:00:00 AM",343390000,215319000,1677501000,71083000,29928000,30207000,27410000,596956000,8057000,283646000,46868000,"7/31/2020 10:09:33 AM"
"452",223451,"Total industrial","All areas","7/1/2018 12:00:00 AM",93592000,65088000,740867000,25440000,4444000,10190000,12418000,270564000,264000,236526000,18248000,"7/31/2020 10:09:33 AM"
"453",223452,"Total institutional and governmental","All areas","7/1/2018 12:00:00 AM",59148000,67891000,553871000,13502000,6332000,6158000,7420000,161919000,4912000,200509000,24458000,"7/31/2020 10:09:33 AM"
"454",223453,"Total residential","All areas","7/1/2018 12:00:00 AM",599672000,1082897000,5245864000,133167000,41107000,20240000,100292000,2172962000,16095000,1000657000,62823000,"7/31/2020 10:09:33 AM"
"455",223454,"Total residential and non-residential","All areas","7/1/2018 12:00:00 AM",1095801000,1431196000,8218103000,243192000,81811000,66795000,147540000,3202401000,29328000,1721338000,152397000,"7/31/2020 10:09:33 AM"
"456",223455,"Total commercial","All areas","8/1/2018 12:00:00 AM",328428000,394778000,1760309000,69830000,24891000,30316000,43058000,529151000,3746000,296883000,33561000,"7/31/2020 10:09:33 AM"
"457",223456,"Total industrial","All areas","8/1/2018 12:00:00 AM",62734000,113112000,686718000,39779000,11564000,595000,7232000,212534000,1814000,211987000,21991000,"7/31/2020 10:09:33 AM"
"458",223457,"Total institutional and governmental","All areas","8/1/2018 12:00:00 AM",87015000,132743000,710167000,21032000,5539000,358000,15052000,330166000,5977000,104103000,7770000,"7/31/2020 10:09:33 AM"
"459",223458,"Total residential","All areas","8/1/2018 12:00:00 AM",578846000,1104536000,4728118000,143533000,33344000,21860000,84665000,1858740000,13740000,813489000,58345000,"7/31/2020 10:09:33 AM"
"460",223459,"Total residential and non-residential","All areas","8/1/2018 12:00:00 AM",1057023000,1745169000,7885312000,274175000,75337000,53129000,150007000,2930591000,25277000,1426462000,121667000,"7/31/2020 10:09:33 AM"
"461",223460,"Total commercial","All areas","9/1/2018 12:00:00 AM",292476000,298537000,1785105000,100399000,19713000,21324000,19466000,542075000,3484000,417442000,59410000,"7/31/2020 10:09:33 AM"
"462",223461,"Total industrial","All areas","9/1/2018 12:00:00 AM",63500000,51461000,633780000,27644000,25115000,48807000,4569000,219232000,5878000,158767000,27775000,"7/31/2020 10:09:33 AM"
"463",223462,"Total institutional and governmental","All areas","9/1/2018 12:00:00 AM",66861000,138933000,808944000,18276000,9477000,11905000,6008000,357283000,51000,185526000,9574000,"7/31/2020 10:09:33 AM"
"464",223463,"Total residential","All areas","9/1/2018 12:00:00 AM",522216000,1023202000,5011544000,140905000,36863000,22944000,75065000,1946632000,17107000,1135455000,68437000,"7/31/2020 10:09:33 AM"
"465",223464,"Total residential and non-residential","All areas","9/1/2018 12:00:00 AM",945053000,1512132000,8239373000,287225000,91169000,104980000,105109000,3065223000,26520000,1897190000,165196000,"7/31/2020 10:09:33 AM"
"466",223465,"Total commercial","All areas","10/1/2018 12:00:00 AM",291591000,267537000,1786690000,60286000,15544000,15009000,22820000,696534000,4127000,350070000,58305000,"7/31/2020 10:09:33 AM"
"467",223466,"Total industrial","All areas","10/1/2018 12:00:00 AM",51827000,37868000,455958000,19555000,8598000,230000,7844000,182209000,971000,122481000,19776000,"7/31/2020 10:09:33 AM"
"468",223467,"Total institutional and governmental","All areas","10/1/2018 12:00:00 AM",87384000,132869000,758088000,8049000,7506000,56397000,1748000,213982000,4400000,240731000,4946000,"7/31/2020 10:09:33 AM"
"469",223468,"Total residential","All areas","10/1/2018 12:00:00 AM",530472000,1167352000,5263368000,114581000,50475000,34872000,84416000,2269168000,37450000,897103000,58690000,"7/31/2020 10:09:33 AM"
"470",223469,"Total residential and non-residential","All areas","10/1/2018 12:00:00 AM",961275000,1605627000,8264104000,202471000,82124000,106508000,116828000,3361893000,46948000,1610386000,141717000,"7/31/2020 10:09:33 AM"
"471",223470,"Total commercial","All areas","11/1/2018 12:00:00 AM",283383000,500720000,2134873000,52203000,24237000,11336000,21889000,646825000,3551000,500981000,53044000,"7/31/2020 10:09:33 AM"
"472",223471,"Total industrial","All areas","11/1/2018 12:00:00 AM",79733000,53664000,526723000,30651000,24919000,1835000,6900000,200888000,1330000,97034000,14307000,"7/31/2020 10:09:33 AM"
"473",223472,"Total institutional and governmental","All areas","11/1/2018 12:00:00 AM",92275000,119745000,644220000,18329000,5174000,5257000,1841000,261340000,909000,87299000,17806000,"7/31/2020 10:09:33 AM"
"474",223473,"Total residential","All areas","11/1/2018 12:00:00 AM",602895000,1114693000,5228650000,119448000,42957000,16695000,125509000,1995716000,30422000,1104760000,64692000,"7/31/2020 10:09:33 AM"
"475",223474,"Total residential and non-residential","All areas","11/1/2018 12:00:00 AM",1058287000,1788822000,8534467000,220631000,97288000,35123000,156139000,3104769000,36212000,1790074000,149849000,"7/31/2020 10:09:33 AM"
"476",223475,"Total commercial","All areas","12/1/2018 12:00:00 AM",324320000,665105000,2338747000,87600000,14673000,2304000,36152000,704225000,5248000,399268000,96772000,"7/31/2020 10:09:33 AM"
"477",223476,"Total industrial","All areas","12/1/2018 12:00:00 AM",117453000,70319000,631328000,21610000,15788000,191000,3671000,306208000,3900000,61297000,24996000,"7/31/2020 10:09:33 AM"
"478",223477,"Total institutional and governmental","All areas","12/1/2018 12:00:00 AM",72788000,216867000,607930000,14849000,6049000,2000,5344000,129679000,3453000,153137000,5738000,"7/31/2020 10:09:33 AM"
"479",223478,"Total residential","All areas","12/1/2018 12:00:00 AM",585961000,1144185000,5290050000,155674000,41636000,17268000,98990000,2082606000,20937000,1027370000,95371000,"7/31/2020 10:09:33 AM"
"480",223479,"Total residential and non-residential","All areas","12/1/2018 12:00:00 AM",1100522000,2096476000,8868054000,279733000,78145000,19765000,144157000,3222718000,33538000,1641072000,222876000,"7/31/2020 10:09:33 AM"
"481",223480,"Total commercial","All areas","1/1/2019 12:00:00 AM",271600000,290870000,1819964000,99424000,31000000,16226000,21469000,619792000,1372000,418048000,49717000,"7/31/2020 10:09:33 AM"
"482",223481,"Total industrial","All areas","1/1/2019 12:00:00 AM",58982000,57732000,598281000,12344000,34216000,5159000,3101000,287016000,525000,117911000,20712000,"7/31/2020 10:09:33 AM"
"483",223482,"Total institutional and governmental","All areas","1/1/2019 12:00:00 AM",45277000,65766000,650131000,11170000,7108000,298000,5995000,286269000,0,220143000,7885000,"7/31/2020 10:09:33 AM"
"484",223483,"Total residential","All areas","1/1/2019 12:00:00 AM",563329000,1045313000,5277183000,158379000,43944000,17491000,149459000,2289502000,18383000,894046000,84309000,"7/31/2020 10:09:33 AM"
"485",223484,"Total residential and non-residential","All areas","1/1/2019 12:00:00 AM",939187000,1459680000,8345559000,281316000,116268000,39173000,180025000,3482579000,20280000,1650148000,162623000,"7/31/2020 10:09:33 AM"
"486",223485,"Total commercial","All areas","2/1/2019 12:00:00 AM",213101000,324100000,1724585000,83611000,41549000,25529000,36488000,633040000,4572000,317503000,31456000,"7/31/2020 10:09:33 AM"
"487",223486,"Total industrial","All areas","2/1/2019 12:00:00 AM",39446000,69392000,720995000,28001000,14655000,71000,6566000,271268000,890000,269845000,20812000,"7/31/2020 10:09:33 AM"
"488",223487,"Total institutional and governmental","All areas","2/1/2019 12:00:00 AM",79228000,111779000,691799000,23090000,6062000,7843000,1838000,226439000,1018000,149121000,9374000,"7/31/2020 10:09:33 AM"
"489",223488,"Total residential","All areas","2/1/2019 12:00:00 AM",536617000,946221000,4880874000,117441000,38951000,18774000,82946000,2033577000,18067000,1038095000,44417000,"7/31/2020 10:09:33 AM"
"490",223489,"Total residential and non-residential","All areas","2/1/2019 12:00:00 AM",868392000,1451491000,8018253000,252143000,101217000,52216000,127837000,3164325000,24547000,1774564000,106060000,"7/31/2020 10:09:33 AM"
"491",223490,"Total commercial","All areas","3/1/2019 12:00:00 AM",251978000,519151000,2062941000,116917000,16822000,7108000,28569000,684494000,1505000,373319000,60585000,"7/31/2020 10:09:33 AM"
"492",223491,"Total industrial","All areas","3/1/2019 12:00:00 AM",46030000,76601000,605034000,18020000,22030000,48000,3625000,319404000,311000,103023000,15843000,"7/31/2020 10:09:33 AM"
"493",223492,"Total institutional and governmental","All areas","3/1/2019 12:00:00 AM",43034000,172291000,915108000,32730000,5665000,11410000,4687000,281936000,0,340049000,23119000,"7/31/2020 10:09:33 AM"
"494",223493,"Total residential","All areas","3/1/2019 12:00:00 AM",576661000,884416000,4771014000,160338000,49972000,20441000,90710000,1995563000,18725000,927539000,41050000,"7/31/2020 10:09:33 AM"
"495",223494,"Total residential and non-residential","All areas","3/1/2019 12:00:00 AM",917703000,1652459000,8354097000,328006000,94489000,39007000,127591000,3281398000,20541000,1743931000,140597000,"7/31/2020 10:09:33 AM"
"496",223495,"Total commercial","All areas","4/1/2019 12:00:00 AM",226188000,483264000,1988410000,65850000,18385000,14290000,19852000,700546000,2691000,369033000,84965000,"7/31/2020 10:09:33 AM"
"497",223496,"Total industrial","All areas","4/1/2019 12:00:00 AM",78701000,92709000,906168000,40977000,5657000,5348000,10107000,485298000,22018000,140462000,23927000,"7/31/2020 10:09:33 AM"
"498",223497,"Total institutional and governmental","All areas","4/1/2019 12:00:00 AM",126741000,78902000,670474000,33947000,7857000,7683000,4868000,207076000,15000,195765000,7129000,"7/31/2020 10:09:33 AM"
"499",223498,"Total residential","All areas","4/1/2019 12:00:00 AM",558117000,2235983000,6030913000,119545000,35669000,20184000,98357000,1935930000,30960000,939366000,44867000,"7/31/2020 10:09:33 AM"
"500",223499,"Total residential and non-residential","All areas","4/1/2019 12:00:00 AM",989747000,2890857000,9595965000,260319000,67569000,47505000,133184000,3328850000,55684000,1644626000,160889000,"7/31/2020 10:09:33 AM"
"501",223500,"Total commercial","All areas","5/1/2019 12:00:00 AM",303191000,385614000,1961212000,94151000,29087000,14834000,32631000,694372000,2588000,337122000,55687000,"7/31/2020 10:09:33 AM"
"502",223501,"Total industrial","All areas","5/1/2019 12:00:00 AM",77146000,52498000,624780000,38510000,22798000,7633000,6864000,271081000,6796000,125938000,10117000,"7/31/2020 10:09:33 AM"
"503",223502,"Total institutional and governmental","All areas","5/1/2019 12:00:00 AM",75311000,157984000,841451000,51815000,5296000,1302000,5803000,249560000,413000,258152000,12142000,"7/31/2020 10:09:33 AM"
"504",223503,"Total residential","All areas","5/1/2019 12:00:00 AM",595808000,842712000,5143362000,185648000,68563000,17096000,93252000,2218432000,48713000,1010036000,54055000,"7/31/2020 10:09:33 AM"
"505",223504,"Total residential and non-residential","All areas","5/1/2019 12:00:00 AM",1051456000,1438808000,8570804000,370124000,125744000,40866000,138551000,3433446000,58510000,1731248000,132001000,"7/31/2020 10:09:33 AM"
"506",223505,"Total commercial","All areas","6/1/2019 12:00:00 AM",183497000,215306000,1902546000,61090000,17260000,11840000,42518000,799864000,5538000,499765000,64141000,"7/31/2020 10:09:33 AM"
"507",223506,"Total industrial","All areas","6/1/2019 12:00:00 AM",109354000,62262000,607975000,26226000,15383000,3223000,3449000,241545000,8267000,117385000,10869000,"7/31/2020 10:09:33 AM"
"508",223507,"Total institutional and governmental","All areas","6/1/2019 12:00:00 AM",67034000,103852000,720352000,25687000,4192000,2832000,3670000,240680000,5016000,256314000,7900000,"7/31/2020 10:09:33 AM"
"509",223508,"Total residential","All areas","6/1/2019 12:00:00 AM",543457000,953783000,5020295000,141724000,57440000,16767000,137678000,2180809000,25187000,884823000,67603000,"7/31/2020 10:09:33 AM"
"510",223509,"Total residential and non-residential","All areas","6/1/2019 12:00:00 AM",903343000,1335203000,8251168000,254727000,94275000,34662000,187315000,3462898000,44008000,1758287000,150513000,"7/31/2020 10:09:33 AM"
"511",223510,"Total commercial","All areas","7/1/2019 12:00:00 AM",249115000,414309000,2088872000,95846000,18045000,5583000,40360000,805361000,11751000,387534000,46139000,"7/31/2020 10:09:33 AM"
"512",223511,"Total industrial","All areas","7/1/2019 12:00:00 AM",59886000,78397000,605344000,34957000,34504000,1905000,5438000,269233000,1211000,106410000,12553000,"7/31/2020 10:09:33 AM"
"513",223512,"Total institutional and governmental","All areas","7/1/2019 12:00:00 AM",97015000,97985000,771639000,45512000,6589000,644000,6055000,279540000,320000,230245000,6427000,"7/31/2020 10:09:33 AM"
"514",223513,"Total residential","All areas","7/1/2019 12:00:00 AM",562222000,898659000,5130495000,145701000,55755000,19298000,98480000,2263589000,26913000,985228000,58079000,"7/31/2020 10:09:33 AM"
"515",223514,"Total residential and non-residential","All areas","7/1/2019 12:00:00 AM",968238000,1489350000,8596349000,322017000,114894000,27430000,150333000,3617723000,40195000,1709416000,123198000,"7/31/2020 10:09:33 AM"
"516",223515,"Total commercial","All areas","8/1/2019 12:00:00 AM",241361000,314606000,1945308000,97657000,27058000,14870000,25131000,707536000,2520000,452344000,55297000,"7/31/2020 10:09:33 AM"
"517",223516,"Total industrial","All areas","8/1/2019 12:00:00 AM",53816000,33349000,689771000,23263000,21303000,1340000,8092000,387833000,25361000,125177000,9789000,"7/31/2020 10:09:33 AM"
"518",223517,"Total institutional and governmental","All areas","8/1/2019 12:00:00 AM",88954000,47355000,668629000,18271000,7000000,6056000,2218000,265937000,730000,221213000,10813000,"7/31/2020 10:09:33 AM"
"519",223518,"Total residential","All areas","8/1/2019 12:00:00 AM",583280000,1194472000,5791215000,161199000,55028000,23811000,91982000,2450281000,31018000,1122932000,63656000,"7/31/2020 10:09:33 AM"
"520",223519,"Total residential and non-residential","All areas","8/1/2019 12:00:00 AM",967412000,1589783000,9094923000,300391000,110388000,46077000,127422000,3811588000,59629000,1921666000,139556000,"7/31/2020 10:09:33 AM"
"521",223520,"Total commercial","All areas","9/1/2019 12:00:00 AM",254671000,541447000,2120776000,57869000,22822000,21173000,35970000,796618000,2801000,343621000,38625000,"7/31/2020 10:09:33 AM"
"522",223521,"Total industrial","All areas","9/1/2019 12:00:00 AM",85830000,84734000,631210000,21871000,7009000,506000,8001000,282963000,12068000,111662000,11901000,"7/31/2020 10:09:33 AM"
"523",223522,"Total institutional and governmental","All areas","9/1/2019 12:00:00 AM",62880000,72144000,651845000,29758000,6880000,18772000,2578000,264309000,3000,182479000,10745000,"7/31/2020 10:09:33 AM"
"524",223523,"Total residential","All areas","9/1/2019 12:00:00 AM",642635000,964768000,5140860000,150880000,53652000,28613000,119083000,2172657000,29832000,921660000,49429000,"7/31/2020 10:09:33 AM"
"525",223524,"Total residential and non-residential","All areas","9/1/2019 12:00:00 AM",1046015000,1663092000,8544691000,260378000,90363000,69063000,165633000,3516546000,44704000,1559421000,110700000,"7/31/2020 10:09:33 AM"
"526",223525,"Total commercial","All areas","10/1/2019 12:00:00 AM",261596000,225191000,2039789000,122460000,27506000,32785000,35812000,758645000,7840000,518326000,47356000,"7/31/2020 10:09:33 AM"
"527",223526,"Total industrial","All areas","10/1/2019 12:00:00 AM",44390000,68059000,620513000,46484000,13061000,1192000,4291000,301920000,7155000,112455000,19066000,"7/31/2020 10:09:33 AM"
"528",223527,"Total institutional and governmental","All areas","10/1/2019 12:00:00 AM",64732000,74141000,767495000,81770000,4651000,580000,8875000,336651000,6893000,153218000,9042000,"7/31/2020 10:09:33 AM"
"529",223528,"Total residential","All areas","10/1/2019 12:00:00 AM",604035000,958008000,5022535000,159571000,40065000,18288000,125385000,2053478000,26391000,968104000,63484000,"7/31/2020 10:09:33 AM"
"530",223529,"Total residential and non-residential","All areas","10/1/2019 12:00:00 AM",974754000,1325400000,8450331000,410286000,85284000,52845000,174363000,3450695000,48279000,1752103000,138949000,"7/31/2020 10:09:33 AM"
"531",223530,"Total commercial","All areas","11/1/2019 12:00:00 AM",253441000,251974000,1683738000,103794000,16773000,24609000,36890000,562859000,6169000,360390000,58082000,"7/31/2020 10:09:33 AM"
"532",223531,"Total industrial","All areas","11/1/2019 12:00:00 AM",53128000,99406000,723613000,6542000,7718000,1676000,4571000,297306000,375000,238885000,13686000,"7/31/2020 10:09:33 AM"
"533",223532,"Total institutional and governmental","All areas","11/1/2019 12:00:00 AM",86428000,71981000,937947000,32257000,16496000,10841000,3338000,303751000,4000,408258000,2649000,"7/31/2020 10:09:33 AM"
"534",223533,"Total residential","All areas","11/1/2019 12:00:00 AM",600940000,890343000,4765146000,147367000,31427000,19935000,89947000,1984730000,26859000,911143000,47957000,"7/31/2020 10:09:33 AM"
"535",223534,"Total residential and non-residential","All areas","11/1/2019 12:00:00 AM",993936000,1313705000,8110443000,289959000,72413000,57061000,134747000,3148647000,33407000,1918677000,122374000,"7/31/2020 10:09:33 AM"
"536",223535,"Total commercial","All areas","12/1/2019 12:00:00 AM",239953000,213777000,2092969000,59914000,30743000,3648000,20054000,831518000,3359000,660590000,28972000,"7/31/2020 10:09:33 AM"
"537",223536,"Total industrial","All areas","12/1/2019 12:00:00 AM",50213000,78841000,648542000,22701000,11574000,25443000,8121000,197705000,760000,243188000,9995000,"7/31/2020 10:09:33 AM"
"538",223537,"Total institutional and governmental","All areas","12/1/2019 12:00:00 AM",105143000,32798000,1050737000,47266000,9370000,1900000,3485000,651347000,12000,187527000,11522000,"7/31/2020 10:09:33 AM"
"539",223538,"Total residential","All areas","12/1/2019 12:00:00 AM",631778000,1093638000,5138738000,94050000,40472000,18603000,82333000,1958488000,20115000,1143210000,50238000,"7/31/2020 10:09:33 AM"
"540",223539,"Total residential and non-residential","All areas","12/1/2019 12:00:00 AM",1027088000,1419053000,8930985000,223930000,92158000,49593000,113993000,3639059000,24246000,2234515000,100727000,"7/31/2020 10:09:33 AM"
"541",223540,"Total commercial","All areas","1/1/2020 12:00:00 AM",237875000,314953000,2023205000,69043000,12378000,3689000,33713000,903350000,2292000,384298000,46642000,"7/31/2020 10:09:33 AM"
"542",223541,"Total industrial","All areas","1/1/2020 12:00:00 AM",61653000,67327000,695781000,61030000,4482000,133000,4520000,284878000,2162000,190432000,18810000,"7/31/2020 10:09:33 AM"
"543",223542,"Total institutional and governmental","All areas","1/1/2020 12:00:00 AM",112685000,145613000,736153000,42652000,8217000,56099000,1400000,225918000,25000,137860000,5662000,"7/31/2020 10:09:33 AM"
"544",223543,"Total residential","All areas","1/1/2020 12:00:00 AM",613880000,1753738000,5853020000,111370000,39559000,16579000,92412000,2018390000,17959000,1126122000,58423000,"7/31/2020 10:09:33 AM"
"545",223544,"Total residential and non-residential","All areas","1/1/2020 12:00:00 AM",1026093000,2281631000,9308159000,284096000,64637000,76501000,132044000,3432535000,22438000,1838711000,129538000,"7/31/2020 10:09:33 AM"
"546",223545,"Total commercial","All areas","2/1/2020 12:00:00 AM",277039000,293373000,1953763000,40369000,8671000,5457000,26156000,863788000,3420000,357727000,69846000,"7/31/2020 10:09:33 AM"
"547",223546,"Total industrial","All areas","2/1/2020 12:00:00 AM",53245000,73938000,496168000,25655000,9063000,13854000,5091000,228531000,254000,79030000,7337000,"7/31/2020 10:09:33 AM"
"548",223547,"Total institutional and governmental","All areas","2/1/2020 12:00:00 AM",50605000,83724000,688852000,32887000,9779000,18000,6064000,292760000,314000,204243000,8207000,"7/31/2020 10:09:33 AM"
"549",223548,"Total residential","All areas","2/1/2020 12:00:00 AM",665501000,770950000,5276975000,149156000,47823000,16846000,79234000,2477968000,20945000,976660000,62528000,"7/31/2020 10:09:33 AM"
"550",223549,"Total residential and non-residential","All areas","2/1/2020 12:00:00 AM",1046390000,1221984000,8415758000,248066000,75337000,36175000,116545000,3863046000,24933000,1617660000,147918000,"7/31/2020 10:09:33 AM"
"551",223550,"Total commercial","All areas","3/1/2020 12:00:00 AM",205488000,198035000,1539521000,48117000,11195000,1894000,64071000,734827000,2947000,213151000,59599000,"7/31/2020 10:09:33 AM"
"552",223551,"Total industrial","All areas","3/1/2020 12:00:00 AM",50547000,60520000,582678000,73807000,2433000,15000,5772000,252930000,645000,121070000,14913000,"7/31/2020 10:09:33 AM"
"553",223552,"Total institutional and governmental","All areas","3/1/2020 12:00:00 AM",50912000,109088000,587450000,10569000,6633000,2000000,2699000,265633000,27000,138314000,0,"7/31/2020 10:09:33 AM"
"554",223553,"Total residential","All areas","3/1/2020 12:00:00 AM",563450000,599434000,4574408000,155642000,52770000,12752000,109366000,2146965000,27626000,846410000,53426000,"7/31/2020 10:09:33 AM"
"555",223554,"Total residential and non-residential","All areas","3/1/2020 12:00:00 AM",870397000,967077000,7284058000,288134000,73030000,16661000,181908000,3400355000,31245000,1318945000,127938000,"7/31/2020 10:09:33 AM"
"556",223555,"Total commercial","All areas","4/1/2020 12:00:00 AM",174729000,151902000,1197071000,75746000,11503000,6392000,15475000,651997000,300000,87492000,17265000,"7/31/2020 10:09:33 AM"
"557",223556,"Total industrial","All areas","4/1/2020 12:00:00 AM",52303000,42803000,381932000,25806000,3895000,1199000,9317000,162073000,413000,77229000,5623000,"7/31/2020 10:09:33 AM"
"558",223557,"Total institutional and governmental","All areas","4/1/2020 12:00:00 AM",87185000,139859000,556852000,22109000,2144000,33090000,2880000,160117000,0,99054000,10335000,"7/31/2020 10:09:33 AM"
"559",223558,"Total residential","All areas","4/1/2020 12:00:00 AM",456075000,938806000,4101903000,109795000,45980000,7755000,76776000,1805230000,3109000,600900000,51274000,"7/31/2020 10:09:33 AM"
"560",223559,"Total residential and non-residential","All areas","4/1/2020 12:00:00 AM",770292000,1273370000,6237758000,233456000,63522000,48435000,104447000,2779417000,3822000,864675000,84497000,"7/31/2020 10:09:33 AM"
"561",223560,"Total commercial","All areas","5/1/2020 12:00:00 AM",121512000,164966000,1408345000,53120000,5492000,10289000,19353000,782977000,8487000,221117000,20147000,"7/31/2020 10:09:33 AM"
"562",223561,"Total industrial","All areas","5/1/2020 12:00:00 AM",30679000,46260000,615738000,22240000,1056000,11806000,7284000,268804000,5116000,212304000,7573000,"7/31/2020 10:09:33 AM"
"563",223562,"Total institutional and governmental","All areas","5/1/2020 12:00:00 AM",101252000,64604000,569557000,9051000,7409000,2951000,5490000,231920000,1106000,143329000,2107000,"7/31/2020 10:09:33 AM"
"564",223563,"Total residential","All areas","5/1/2020 12:00:00 AM",451016000,1068569000,4994018000,117369000,41355000,14014000,77747000,2182540000,28731000,955697000,47353000,"7/31/2020 10:09:33 AM"
