"","Id","When","Airport","FlightType","Alberta","ModifiedDate"
"794",288737,"12/1/2002 12:00:00 AM","Edmonton International","Domestic",276637,"8/25/2020 8:08:51 AM"
"795",288738,"12/1/2002 12:00:00 AM","Edmonton International","International",15031,"8/25/2020 8:08:51 AM"
"796",288739,"12/1/2002 12:00:00 AM","Edmonton International","Transborder",41567,"8/25/2020 8:08:51 AM"
"797",288740,"12/1/2002 12:00:00 AM","Calgary International","Domestic",467768,"8/25/2020 8:08:51 AM"
"798",288741,"12/1/2002 12:00:00 AM","Calgary International","Transborder",135371,"8/25/2020 8:08:51 AM"
"799",288742,"12/1/2002 12:00:00 AM","Calgary International","International",45308,"8/25/2020 8:08:51 AM"
"800",288743,"1/1/2003 12:00:00 AM","Edmonton International","Domestic",245930,"8/25/2020 8:08:51 AM"
"801",288744,"1/1/2003 12:00:00 AM","Edmonton International","International",20382,"8/25/2020 8:08:51 AM"
"802",288745,"1/1/2003 12:00:00 AM","Edmonton International","Transborder",35686,"8/25/2020 8:08:51 AM"
"803",288746,"1/1/2003 12:00:00 AM","Calgary International","Domestic",446479,"8/25/2020 8:08:51 AM"
"804",288747,"1/1/2003 12:00:00 AM","Calgary International","Transborder",138091,"8/25/2020 8:08:51 AM"
"805",288748,"1/1/2003 12:00:00 AM","Calgary International","International",66092,"8/25/2020 8:08:51 AM"
"806",288749,"2/1/2003 12:00:00 AM","Edmonton International","Domestic",242666,"8/25/2020 8:08:51 AM"
"807",288750,"2/1/2003 12:00:00 AM","Edmonton International","International",15329,"8/25/2020 8:08:51 AM"
"808",288751,"2/1/2003 12:00:00 AM","Edmonton International","Transborder",36209,"8/25/2020 8:08:51 AM"
"809",288752,"2/1/2003 12:00:00 AM","Calgary International","Domestic",452363,"8/25/2020 8:08:51 AM"
"810",288753,"2/1/2003 12:00:00 AM","Calgary International","Transborder",139458,"8/25/2020 8:08:51 AM"
"811",288754,"2/1/2003 12:00:00 AM","Calgary International","International",64955,"8/25/2020 8:08:51 AM"
"812",288755,"3/1/2003 12:00:00 AM","Edmonton International","Domestic",259811,"8/25/2020 8:08:51 AM"
"813",288756,"3/1/2003 12:00:00 AM","Edmonton International","International",16930,"8/25/2020 8:08:51 AM"
"814",288757,"3/1/2003 12:00:00 AM","Edmonton International","Transborder",37573,"8/25/2020 8:08:51 AM"
"815",288758,"3/1/2003 12:00:00 AM","Calgary International","Domestic",494250,"8/25/2020 8:08:51 AM"
"816",288759,"3/1/2003 12:00:00 AM","Calgary International","Transborder",150173,"8/25/2020 8:08:51 AM"
"817",288760,"3/1/2003 12:00:00 AM","Calgary International","International",64928,"8/25/2020 8:08:51 AM"
"818",288761,"4/1/2003 12:00:00 AM","Edmonton International","Domestic",252564,"8/25/2020 8:08:51 AM"
"819",288762,"4/1/2003 12:00:00 AM","Edmonton International","International",12078,"8/25/2020 8:08:51 AM"
"820",288763,"4/1/2003 12:00:00 AM","Edmonton International","Transborder",35204,"8/25/2020 8:08:51 AM"
"821",288764,"4/1/2003 12:00:00 AM","Calgary International","Domestic",475610,"8/25/2020 8:08:51 AM"
"822",288765,"4/1/2003 12:00:00 AM","Calgary International","Transborder",117655,"8/25/2020 8:08:51 AM"
"823",288766,"4/1/2003 12:00:00 AM","Calgary International","International",56569,"8/25/2020 8:08:51 AM"
"824",288767,"5/1/2003 12:00:00 AM","Edmonton International","Domestic",261014,"8/25/2020 8:08:51 AM"
"825",288768,"5/1/2003 12:00:00 AM","Edmonton International","International",1196,"8/25/2020 8:08:51 AM"
"826",288769,"5/1/2003 12:00:00 AM","Edmonton International","Transborder",33225,"8/25/2020 8:08:51 AM"
"827",288770,"5/1/2003 12:00:00 AM","Calgary International","Domestic",522874,"8/25/2020 8:08:51 AM"
"828",288771,"5/1/2003 12:00:00 AM","Calgary International","Transborder",107471,"8/25/2020 8:08:51 AM"
"829",288772,"5/1/2003 12:00:00 AM","Calgary International","International",49730,"8/25/2020 8:08:51 AM"
"830",288773,"6/1/2003 12:00:00 AM","Edmonton International","Domestic",275605,"8/25/2020 8:08:51 AM"
"831",288774,"6/1/2003 12:00:00 AM","Edmonton International","International",3611,"8/25/2020 8:08:51 AM"
"832",288775,"6/1/2003 12:00:00 AM","Edmonton International","Transborder",34705,"8/25/2020 8:08:51 AM"
"833",288776,"6/1/2003 12:00:00 AM","Calgary International","Domestic",542288,"8/25/2020 8:08:51 AM"
"834",288777,"6/1/2003 12:00:00 AM","Calgary International","Transborder",123938,"8/25/2020 8:08:51 AM"
"835",288778,"6/1/2003 12:00:00 AM","Calgary International","International",57744,"8/25/2020 8:08:51 AM"
"836",288779,"7/1/2003 12:00:00 AM","Edmonton International","Domestic",316324,"8/25/2020 8:08:51 AM"
"837",288780,"7/1/2003 12:00:00 AM","Edmonton International","International",5487,"8/25/2020 8:08:51 AM"
"838",288781,"7/1/2003 12:00:00 AM","Edmonton International","Transborder",42894,"8/25/2020 8:08:51 AM"
"839",288782,"7/1/2003 12:00:00 AM","Calgary International","Domestic",623573,"8/25/2020 8:08:51 AM"
"840",288783,"7/1/2003 12:00:00 AM","Calgary International","Transborder",180267,"8/25/2020 8:08:51 AM"
"841",288784,"7/1/2003 12:00:00 AM","Calgary International","International",64601,"8/25/2020 8:08:51 AM"
"842",288785,"8/1/2003 12:00:00 AM","Edmonton International","Domestic",339505,"8/25/2020 8:08:51 AM"
"843",288786,"8/1/2003 12:00:00 AM","Edmonton International","International",4906,"8/25/2020 8:08:51 AM"
"844",288787,"8/1/2003 12:00:00 AM","Edmonton International","Transborder",42278,"8/25/2020 8:08:51 AM"
"845",288788,"8/1/2003 12:00:00 AM","Calgary International","Domestic",647652,"8/25/2020 8:08:51 AM"
"846",288789,"8/1/2003 12:00:00 AM","Calgary International","Transborder",175011,"8/25/2020 8:08:51 AM"
"847",288790,"8/1/2003 12:00:00 AM","Calgary International","International",67110,"8/25/2020 8:08:51 AM"
"848",288791,"9/1/2003 12:00:00 AM","Edmonton International","Domestic",279448,"8/25/2020 8:08:51 AM"
"849",288792,"9/1/2003 12:00:00 AM","Edmonton International","International",2985,"8/25/2020 8:08:51 AM"
"850",288793,"9/1/2003 12:00:00 AM","Edmonton International","Transborder",34705,"8/25/2020 8:08:51 AM"
"851",288794,"9/1/2003 12:00:00 AM","Calgary International","Domestic",536147,"8/25/2020 8:08:51 AM"
"852",288795,"9/1/2003 12:00:00 AM","Calgary International","Transborder",121175,"8/25/2020 8:08:51 AM"
"853",288796,"9/1/2003 12:00:00 AM","Calgary International","International",52186,"8/25/2020 8:08:51 AM"
"854",288797,"10/1/2003 12:00:00 AM","Edmonton International","Domestic",294969,"8/25/2020 8:08:51 AM"
"855",288798,"10/1/2003 12:00:00 AM","Edmonton International","International",442,"8/25/2020 8:08:51 AM"
"856",288799,"10/1/2003 12:00:00 AM","Edmonton International","Transborder",35948,"8/25/2020 8:08:51 AM"
"857",288800,"10/1/2003 12:00:00 AM","Calgary International","Domestic",554741,"8/25/2020 8:08:51 AM"
"858",288801,"10/1/2003 12:00:00 AM","Calgary International","Transborder",119694,"8/25/2020 8:08:51 AM"
"859",288802,"10/1/2003 12:00:00 AM","Calgary International","International",43384,"8/25/2020 8:08:51 AM"
"860",288803,"11/1/2003 12:00:00 AM","Edmonton International","Domestic",264634,"8/25/2020 8:08:51 AM"
"861",288804,"11/1/2003 12:00:00 AM","Edmonton International","International",10524,"8/25/2020 8:08:51 AM"
"862",288805,"11/1/2003 12:00:00 AM","Edmonton International","Transborder",38179,"8/25/2020 8:08:51 AM"
"863",288806,"11/1/2003 12:00:00 AM","Calgary International","Domestic",460956,"8/25/2020 8:08:51 AM"
"864",288807,"11/1/2003 12:00:00 AM","Calgary International","Transborder",105032,"8/25/2020 8:08:51 AM"
"865",288808,"11/1/2003 12:00:00 AM","Calgary International","International",39044,"8/25/2020 8:08:51 AM"
"866",288809,"12/1/2003 12:00:00 AM","Edmonton International","Domestic",293641,"8/25/2020 8:08:51 AM"
"867",288810,"12/1/2003 12:00:00 AM","Edmonton International","International",15329,"8/25/2020 8:08:51 AM"
"868",288811,"12/1/2003 12:00:00 AM","Edmonton International","Transborder",40581,"8/25/2020 8:08:51 AM"
"869",288812,"12/1/2003 12:00:00 AM","Calgary International","Domestic",539304,"8/25/2020 8:08:51 AM"
"870",288813,"12/1/2003 12:00:00 AM","Calgary International","Transborder",122204,"8/25/2020 8:08:51 AM"
"871",288814,"12/1/2003 12:00:00 AM","Calgary International","International",53792,"8/25/2020 8:08:51 AM"
"872",288815,"1/1/2004 12:00:00 AM","Edmonton International","Domestic",263784,"8/25/2020 8:08:51 AM"
"873",288816,"1/1/2004 12:00:00 AM","Edmonton International","International",23270,"8/25/2020 8:08:51 AM"
"874",288817,"1/1/2004 12:00:00 AM","Edmonton International","Transborder",38215,"8/25/2020 8:08:51 AM"
"875",288818,"1/1/2004 12:00:00 AM","Calgary International","Domestic",477162,"8/25/2020 8:08:51 AM"
"876",288819,"1/1/2004 12:00:00 AM","Calgary International","Transborder",122115,"8/25/2020 8:08:51 AM"
"877",288820,"1/1/2004 12:00:00 AM","Calgary International","International",76870,"8/25/2020 8:08:51 AM"
"878",288821,"2/1/2004 12:00:00 AM","Edmonton International","Domestic",262990,"8/25/2020 8:08:51 AM"
"879",288822,"2/1/2004 12:00:00 AM","Edmonton International","International",22297,"8/25/2020 8:08:51 AM"
"880",288823,"2/1/2004 12:00:00 AM","Edmonton International","Transborder",40543,"8/25/2020 8:08:51 AM"
"881",288824,"2/1/2004 12:00:00 AM","Calgary International","Domestic",485903,"8/25/2020 8:08:51 AM"
"882",288825,"2/1/2004 12:00:00 AM","Calgary International","Transborder",132284,"8/25/2020 8:08:51 AM"
"883",288826,"2/1/2004 12:00:00 AM","Calgary International","International",73094,"8/25/2020 8:08:51 AM"
"884",288827,"3/1/2004 12:00:00 AM","Edmonton International","Domestic",279252,"8/25/2020 8:08:51 AM"
"885",288828,"3/1/2004 12:00:00 AM","Edmonton International","International",19151,"8/25/2020 8:08:51 AM"
"886",288829,"3/1/2004 12:00:00 AM","Edmonton International","Transborder",41106,"8/25/2020 8:08:51 AM"
"887",288830,"3/1/2004 12:00:00 AM","Calgary International","Domestic",514035,"8/25/2020 8:08:51 AM"
"888",288831,"3/1/2004 12:00:00 AM","Calgary International","Transborder",137474,"8/25/2020 8:08:51 AM"
"889",288832,"3/1/2004 12:00:00 AM","Calgary International","International",72185,"8/25/2020 8:08:51 AM"
"890",288833,"4/1/2004 12:00:00 AM","Edmonton International","Domestic",270012,"8/25/2020 8:08:51 AM"
"891",288834,"4/1/2004 12:00:00 AM","Edmonton International","International",12771,"8/25/2020 8:08:51 AM"
"892",288835,"4/1/2004 12:00:00 AM","Edmonton International","Transborder",42893,"8/25/2020 8:08:51 AM"
"893",288836,"4/1/2004 12:00:00 AM","Calgary International","Domestic",519018,"8/25/2020 8:08:51 AM"
"894",288837,"4/1/2004 12:00:00 AM","Calgary International","Transborder",136346,"8/25/2020 8:08:51 AM"
"895",288838,"4/1/2004 12:00:00 AM","Calgary International","International",69249,"8/25/2020 8:08:51 AM"
"896",288839,"5/1/2004 12:00:00 AM","Edmonton International","Domestic",273095,"8/25/2020 8:08:51 AM"
"897",288840,"5/1/2004 12:00:00 AM","Edmonton International","International",2965,"8/25/2020 8:08:51 AM"
"898",288841,"5/1/2004 12:00:00 AM","Edmonton International","Transborder",41584,"8/25/2020 8:08:51 AM"
"899",288842,"5/1/2004 12:00:00 AM","Calgary International","Domestic",537427,"8/25/2020 8:08:51 AM"
"900",288843,"5/1/2004 12:00:00 AM","Calgary International","Transborder",118593,"8/25/2020 8:08:51 AM"
"901",288844,"5/1/2004 12:00:00 AM","Calgary International","International",61485,"8/25/2020 8:08:51 AM"
"902",288845,"6/1/2004 12:00:00 AM","Edmonton International","Domestic",280598,"8/25/2020 8:08:51 AM"
"903",288846,"6/1/2004 12:00:00 AM","Edmonton International","International",3468,"8/25/2020 8:08:51 AM"
"904",288847,"6/1/2004 12:00:00 AM","Edmonton International","Transborder",38635,"8/25/2020 8:08:51 AM"
"905",288848,"6/1/2004 12:00:00 AM","Calgary International","Domestic",584393,"8/25/2020 8:08:51 AM"
"906",288849,"6/1/2004 12:00:00 AM","Calgary International","Transborder",137973,"8/25/2020 8:08:51 AM"
"907",288850,"6/1/2004 12:00:00 AM","Calgary International","International",59612,"8/25/2020 8:08:51 AM"
"908",288851,"7/1/2004 12:00:00 AM","Edmonton International","Domestic",313154,"8/25/2020 8:08:51 AM"
"909",288852,"7/1/2004 12:00:00 AM","Edmonton International","International",5389,"8/25/2020 8:08:51 AM"
"910",288853,"7/1/2004 12:00:00 AM","Edmonton International","Transborder",49247,"8/25/2020 8:08:51 AM"
"911",288854,"7/1/2004 12:00:00 AM","Calgary International","Domestic",655007,"8/25/2020 8:08:51 AM"
"912",288855,"7/1/2004 12:00:00 AM","Calgary International","Transborder",183722,"8/25/2020 8:08:51 AM"
"913",288856,"7/1/2004 12:00:00 AM","Calgary International","International",73291,"8/25/2020 8:08:51 AM"
"914",288857,"8/1/2004 12:00:00 AM","Edmonton International","Domestic",339058,"8/25/2020 8:08:51 AM"
"915",288858,"8/1/2004 12:00:00 AM","Edmonton International","International",5960,"8/25/2020 8:08:51 AM"
"916",288859,"8/1/2004 12:00:00 AM","Edmonton International","Transborder",50137,"8/25/2020 8:08:51 AM"
"917",288860,"8/1/2004 12:00:00 AM","Calgary International","Domestic",659134,"8/25/2020 8:08:51 AM"
"918",288861,"8/1/2004 12:00:00 AM","Calgary International","Transborder",179116,"8/25/2020 8:08:51 AM"
"919",288862,"8/1/2004 12:00:00 AM","Calgary International","International",68640,"8/25/2020 8:08:51 AM"
"920",288863,"9/1/2004 12:00:00 AM","Edmonton International","Domestic",290769,"8/25/2020 8:08:51 AM"
"921",288864,"9/1/2004 12:00:00 AM","Edmonton International","International",3211,"8/25/2020 8:08:51 AM"
"922",288865,"9/1/2004 12:00:00 AM","Edmonton International","Transborder",43042,"8/25/2020 8:08:51 AM"
"923",288866,"9/1/2004 12:00:00 AM","Calgary International","Domestic",596662,"8/25/2020 8:08:51 AM"
"924",288867,"9/1/2004 12:00:00 AM","Calgary International","Transborder",143543,"8/25/2020 8:08:51 AM"
"925",288868,"9/1/2004 12:00:00 AM","Calgary International","International",61855,"8/25/2020 8:08:51 AM"
"926",288869,"10/1/2004 12:00:00 AM","Edmonton International","Domestic",268529,"8/25/2020 8:08:51 AM"
"927",288870,"10/1/2004 12:00:00 AM","Edmonton International","International",1256,"8/25/2020 8:08:51 AM"
"928",288871,"10/1/2004 12:00:00 AM","Edmonton International","Transborder",48316,"8/25/2020 8:08:51 AM"
"929",288872,"10/1/2004 12:00:00 AM","Calgary International","Domestic",601402,"8/25/2020 8:08:51 AM"
"930",288873,"10/1/2004 12:00:00 AM","Calgary International","Transborder",143377,"8/25/2020 8:08:51 AM"
"931",288874,"10/1/2004 12:00:00 AM","Calgary International","International",49584,"8/25/2020 8:08:51 AM"
"932",288875,"11/1/2004 12:00:00 AM","Edmonton International","Domestic",271358,"8/25/2020 8:08:51 AM"
"933",288876,"11/1/2004 12:00:00 AM","Edmonton International","International",10690,"8/25/2020 8:08:51 AM"
"934",288877,"11/1/2004 12:00:00 AM","Edmonton International","Transborder",46030,"8/25/2020 8:08:51 AM"
"935",288878,"11/1/2004 12:00:00 AM","Calgary International","Domestic",498340,"8/25/2020 8:08:51 AM"
"936",288879,"11/1/2004 12:00:00 AM","Calgary International","Transborder",121983,"8/25/2020 8:08:51 AM"
"937",288880,"11/1/2004 12:00:00 AM","Calgary International","International",44166,"8/25/2020 8:08:51 AM"
"938",288881,"12/1/2004 12:00:00 AM","Edmonton International","Domestic",310425,"8/25/2020 8:08:51 AM"
"939",288882,"12/1/2004 12:00:00 AM","Edmonton International","International",16673,"8/25/2020 8:08:51 AM"
"940",288883,"12/1/2004 12:00:00 AM","Edmonton International","Transborder",51692,"8/25/2020 8:08:51 AM"
"941",288884,"12/1/2004 12:00:00 AM","Calgary International","Domestic",572402,"8/25/2020 8:08:51 AM"
"942",288885,"12/1/2004 12:00:00 AM","Calgary International","Transborder",145243,"8/25/2020 8:08:51 AM"
"943",288886,"12/1/2004 12:00:00 AM","Calgary International","International",61354,"8/25/2020 8:08:51 AM"
"944",288887,"1/1/2005 12:00:00 AM","Edmonton International","Domestic",283459,"8/25/2020 8:08:51 AM"
"945",288888,"1/1/2005 12:00:00 AM","Edmonton International","International",22708,"8/25/2020 8:08:51 AM"
"946",288889,"1/1/2005 12:00:00 AM","Edmonton International","Transborder",50186,"8/25/2020 8:08:51 AM"
"947",288890,"1/1/2005 12:00:00 AM","Calgary International","Domestic",532198,"8/25/2020 8:08:51 AM"
"948",288891,"1/1/2005 12:00:00 AM","Calgary International","Transborder",150699,"8/25/2020 8:08:51 AM"
"949",288892,"1/1/2005 12:00:00 AM","Calgary International","International",82415,"8/25/2020 8:08:51 AM"
"950",288893,"2/1/2005 12:00:00 AM","Edmonton International","Domestic",279908,"8/25/2020 8:08:51 AM"
"951",288894,"2/1/2005 12:00:00 AM","Edmonton International","International",20325,"8/25/2020 8:08:51 AM"
"952",288895,"2/1/2005 12:00:00 AM","Edmonton International","Transborder",51130,"8/25/2020 8:08:51 AM"
"953",288896,"2/1/2005 12:00:00 AM","Calgary International","Domestic",523904,"8/25/2020 8:08:51 AM"
"954",288897,"2/1/2005 12:00:00 AM","Calgary International","Transborder",160493,"8/25/2020 8:08:51 AM"
"955",288898,"2/1/2005 12:00:00 AM","Calgary International","International",77523,"8/25/2020 8:08:51 AM"
"956",288899,"3/1/2005 12:00:00 AM","Edmonton International","Domestic",308854,"8/25/2020 8:08:51 AM"
"957",288900,"3/1/2005 12:00:00 AM","Edmonton International","International",19170,"8/25/2020 8:08:51 AM"
"958",288901,"3/1/2005 12:00:00 AM","Edmonton International","Transborder",54070,"8/25/2020 8:08:51 AM"
"959",288902,"3/1/2005 12:00:00 AM","Calgary International","Domestic",592747,"8/25/2020 8:08:51 AM"
"960",288903,"3/1/2005 12:00:00 AM","Calgary International","Transborder",175395,"8/25/2020 8:08:51 AM"
"961",288904,"3/1/2005 12:00:00 AM","Calgary International","International",82007,"8/25/2020 8:08:51 AM"
"962",288905,"4/1/2005 12:00:00 AM","Edmonton International","Domestic",275908,"8/25/2020 8:08:51 AM"
"963",288906,"4/1/2005 12:00:00 AM","Edmonton International","International",18391,"8/25/2020 8:08:51 AM"
"964",288907,"4/1/2005 12:00:00 AM","Edmonton International","Transborder",49173,"8/25/2020 8:08:51 AM"
"965",288908,"4/1/2005 12:00:00 AM","Calgary International","Domestic",535618,"8/25/2020 8:08:51 AM"
"966",288909,"4/1/2005 12:00:00 AM","Calgary International","Transborder",147480,"8/25/2020 8:08:51 AM"
"967",288910,"4/1/2005 12:00:00 AM","Calgary International","International",66802,"8/25/2020 8:08:51 AM"
"968",288911,"5/1/2005 12:00:00 AM","Edmonton International","Domestic",302091,"8/25/2020 8:08:51 AM"
"969",288912,"5/1/2005 12:00:00 AM","Edmonton International","International",4973,"8/25/2020 8:08:51 AM"
"970",288913,"5/1/2005 12:00:00 AM","Edmonton International","Transborder",48723,"8/25/2020 8:08:51 AM"
"971",288914,"5/1/2005 12:00:00 AM","Calgary International","Domestic",602314,"8/25/2020 8:08:51 AM"
