"","Id","When","Type","Alberta","ModifiedDate"
"251",49839,"12/1/2013 12:00:00 AM","Conventional Oil",3013396.9,"8/21/2020 1:25:18 PM"
"252",49840,"12/1/2013 12:00:00 AM","Non-Conventional Oil",10607783.3,"8/21/2020 1:25:18 PM"
"253",49841,"1/1/2014 12:00:00 AM","Natural Gas",8572787800,"8/21/2020 1:25:18 PM"
"254",49842,"1/1/2014 12:00:00 AM","Non-Conventional Oil",10446214.4,"8/21/2020 1:25:18 PM"
"255",49843,"1/1/2014 12:00:00 AM","Conventional Oil",2994975.3,"8/21/2020 1:25:18 PM"
"256",49844,"2/1/2014 12:00:00 AM","Non-Conventional Oil",9331343.8,"8/21/2020 1:25:18 PM"
"257",49845,"2/1/2014 12:00:00 AM","Natural Gas",7660218400,"8/21/2020 1:25:18 PM"
"258",49846,"2/1/2014 12:00:00 AM","Conventional Oil",2727232.9,"8/21/2020 1:25:18 PM"
"259",49847,"3/1/2014 12:00:00 AM","Non-Conventional Oil",10693056.1,"8/21/2020 1:25:18 PM"
"260",49848,"3/1/2014 12:00:00 AM","Conventional Oil",3112810.9,"8/21/2020 1:25:18 PM"
"261",49849,"3/1/2014 12:00:00 AM","Natural Gas",8588898900,"8/21/2020 1:25:18 PM"
"262",49850,"4/1/2014 12:00:00 AM","Non-Conventional Oil",9891522.6,"8/21/2020 1:25:18 PM"
"263",49851,"4/1/2014 12:00:00 AM","Conventional Oil",3029087.6,"8/21/2020 1:25:18 PM"
"264",49852,"4/1/2014 12:00:00 AM","Natural Gas",8512610886,"8/21/2020 1:25:18 PM"
"265",49853,"5/1/2014 12:00:00 AM","Non-Conventional Oil",9961027.9,"8/21/2020 1:25:18 PM"
"266",49854,"5/1/2014 12:00:00 AM","Conventional Oil",3001481.2,"8/21/2020 1:25:18 PM"
"267",49855,"5/1/2014 12:00:00 AM","Natural Gas",8545923100,"8/21/2020 1:25:18 PM"
"268",49856,"6/1/2014 12:00:00 AM","Conventional Oil",2877738.5,"8/21/2020 1:25:18 PM"
"269",49857,"6/1/2014 12:00:00 AM","Natural Gas",8047224700,"8/21/2020 1:25:18 PM"
"270",49858,"6/1/2014 12:00:00 AM","Non-Conventional Oil",10180281.5,"8/21/2020 1:25:18 PM"
"271",49859,"7/1/2014 12:00:00 AM","Non-Conventional Oil",10735825.9,"8/21/2020 1:25:18 PM"
"272",49860,"7/1/2014 12:00:00 AM","Conventional Oil",2977729.8,"8/21/2020 1:25:18 PM"
"273",49861,"7/1/2014 12:00:00 AM","Natural Gas",8692806300,"8/21/2020 1:25:18 PM"
"274",49862,"8/1/2014 12:00:00 AM","Conventional Oil",3017995.3,"8/21/2020 1:25:18 PM"
"275",49863,"8/1/2014 12:00:00 AM","Non-Conventional Oil",10745034.3,"8/21/2020 1:25:18 PM"
"276",49864,"8/1/2014 12:00:00 AM","Natural Gas",8776658000,"8/21/2020 1:25:18 PM"
"277",49865,"9/1/2014 12:00:00 AM","Natural Gas",8184310800,"8/21/2020 1:25:18 PM"
"278",49866,"9/1/2014 12:00:00 AM","Non-Conventional Oil",10366186.3,"8/21/2020 1:25:18 PM"
"279",49867,"9/1/2014 12:00:00 AM","Conventional Oil",2880356.2,"8/21/2020 1:25:18 PM"
"280",49868,"10/1/2014 12:00:00 AM","Conventional Oil",3024697.1,"8/21/2020 1:25:18 PM"
"281",49869,"10/1/2014 12:00:00 AM","Non-Conventional Oil",11343763.9,"8/21/2020 1:25:18 PM"
"282",49870,"10/1/2014 12:00:00 AM","Natural Gas",9000472000,"8/21/2020 1:25:18 PM"
"283",49871,"11/1/2014 12:00:00 AM","Non-Conventional Oil",10648232.8,"8/21/2020 1:25:18 PM"
"284",49872,"11/1/2014 12:00:00 AM","Conventional Oil",2890350.8,"8/21/2020 1:25:18 PM"
"285",49873,"11/1/2014 12:00:00 AM","Natural Gas",8653529300,"8/21/2020 1:25:18 PM"
"286",49874,"12/1/2014 12:00:00 AM","Natural Gas",9153477100,"8/21/2020 1:25:18 PM"
"287",49875,"12/1/2014 12:00:00 AM","Non-Conventional Oil",11336684.6,"8/21/2020 1:25:18 PM"
"288",49876,"12/1/2014 12:00:00 AM","Conventional Oil",3045358.7,"8/21/2020 1:25:18 PM"
"289",49877,"1/1/2015 12:00:00 AM","Non-Conventional Oil",11628537.9,"8/21/2020 1:25:18 PM"
"290",49878,"1/1/2015 12:00:00 AM","Conventional Oil",2982698.3,"8/21/2020 1:25:18 PM"
"291",49879,"1/1/2015 12:00:00 AM","Natural Gas",9016730800,"8/21/2020 1:25:18 PM"
"292",49880,"2/1/2015 12:00:00 AM","Non-Conventional Oil",11011262,"8/21/2020 1:25:18 PM"
"293",49881,"2/1/2015 12:00:00 AM","Natural Gas",8247773500,"8/21/2020 1:25:18 PM"
"294",49882,"2/1/2015 12:00:00 AM","Conventional Oil",2681046.3,"8/21/2020 1:25:18 PM"
"295",49883,"3/1/2015 12:00:00 AM","Natural Gas",9090941400,"8/21/2020 1:25:18 PM"
"296",49884,"3/1/2015 12:00:00 AM","Conventional Oil",2889093,"8/21/2020 1:25:18 PM"
"297",49885,"3/1/2015 12:00:00 AM","Non-Conventional Oil",11959256.9,"8/21/2020 1:25:18 PM"
"298",49886,"4/1/2015 12:00:00 AM","Conventional Oil",2727872,"8/21/2020 1:25:18 PM"
"299",49887,"4/1/2015 12:00:00 AM","Non-Conventional Oil",10300090.7,"8/21/2020 1:25:18 PM"
"300",49888,"4/1/2015 12:00:00 AM","Natural Gas",8848310212,"8/21/2020 1:25:18 PM"
"301",49889,"5/1/2015 12:00:00 AM","Conventional Oil",2722692.4,"8/21/2020 1:25:18 PM"
"302",49890,"5/1/2015 12:00:00 AM","Natural Gas",8770126100,"8/21/2020 1:25:18 PM"
"303",49891,"5/1/2015 12:00:00 AM","Non-Conventional Oil",9738078.7,"8/21/2020 1:25:18 PM"
"304",49892,"6/1/2015 12:00:00 AM","Conventional Oil",2555805.5,"8/21/2020 1:25:18 PM"
"305",49893,"6/1/2015 12:00:00 AM","Non-Conventional Oil",10656352.1,"8/21/2020 1:25:18 PM"
"306",49894,"6/1/2015 12:00:00 AM","Natural Gas",8510411400,"8/21/2020 1:25:18 PM"
"307",49895,"7/1/2015 12:00:00 AM","Non-Conventional Oil",12674885.3,"8/21/2020 1:25:18 PM"
"308",49896,"7/1/2015 12:00:00 AM","Conventional Oil",2661151.8,"8/21/2020 1:25:18 PM"
"309",49897,"7/1/2015 12:00:00 AM","Natural Gas",8751321400,"8/21/2020 1:25:18 PM"
"310",49898,"8/1/2015 12:00:00 AM","Non-Conventional Oil",13232898,"8/21/2020 1:25:18 PM"
"311",49899,"8/1/2015 12:00:00 AM","Natural Gas",8602924900,"8/21/2020 1:25:18 PM"
"312",49900,"8/1/2015 12:00:00 AM","Conventional Oil",2618856,"8/21/2020 1:25:18 PM"
"313",49901,"9/1/2015 12:00:00 AM","Conventional Oil",2488144,"8/21/2020 1:25:18 PM"
"314",49902,"9/1/2015 12:00:00 AM","Natural Gas",8347117600,"8/21/2020 1:25:18 PM"
"315",49903,"9/1/2015 12:00:00 AM","Non-Conventional Oil",10543736.8,"8/21/2020 1:25:18 PM"
"316",49904,"10/1/2015 12:00:00 AM","Conventional Oil",2572278.3,"8/21/2020 1:25:18 PM"
"317",49905,"10/1/2015 12:00:00 AM","Non-Conventional Oil",11849586.4,"8/21/2020 1:25:18 PM"
"318",49906,"10/1/2015 12:00:00 AM","Natural Gas",8756993300,"8/21/2020 1:25:18 PM"
"319",49907,"11/1/2015 12:00:00 AM","Non-Conventional Oil",12005731,"8/21/2020 1:25:18 PM"
"320",49908,"11/1/2015 12:00:00 AM","Natural Gas",8656328600,"8/21/2020 1:25:18 PM"
"321",49909,"11/1/2015 12:00:00 AM","Conventional Oil",2495741.4,"8/21/2020 1:25:18 PM"
"322",49910,"12/1/2015 12:00:00 AM","Natural Gas",9134593000,"8/21/2020 1:25:18 PM"
"323",49911,"12/1/2015 12:00:00 AM","Conventional Oil",2552873,"8/21/2020 1:25:18 PM"
"324",49912,"12/1/2015 12:00:00 AM","Non-Conventional Oil",12612300.9,"8/21/2020 1:25:18 PM"
"325",49913,"1/1/2016 12:00:00 AM","Non-Conventional Oil",12488415.4,"8/21/2020 1:25:18 PM"
"326",49914,"1/1/2016 12:00:00 AM","Conventional Oil",2516116.9,"8/21/2020 1:25:18 PM"
"327",49915,"1/1/2016 12:00:00 AM","Natural Gas",9115988200,"8/21/2020 1:25:18 PM"
"328",49916,"2/1/2016 12:00:00 AM","Conventional Oil",2295291.3,"8/21/2020 1:25:18 PM"
"329",49917,"2/1/2016 12:00:00 AM","Non-Conventional Oil",11594999.9,"8/21/2020 1:25:18 PM"
"330",49918,"2/1/2016 12:00:00 AM","Natural Gas",8738144100,"8/21/2020 1:25:18 PM"
"331",49919,"3/1/2016 12:00:00 AM","Natural Gas",9237308700,"8/21/2020 1:25:18 PM"
"332",49920,"3/1/2016 12:00:00 AM","Non-Conventional Oil",12208942.7,"8/21/2020 1:25:18 PM"
"333",49921,"3/1/2016 12:00:00 AM","Conventional Oil",2537561.1,"8/21/2020 1:25:18 PM"
"334",49922,"4/1/2016 12:00:00 AM","Conventional Oil",2401173.7,"8/21/2020 1:25:18 PM"
"335",49923,"4/1/2016 12:00:00 AM","Non-Conventional Oil",10330178.2,"8/21/2020 1:25:18 PM"
"336",49924,"4/1/2016 12:00:00 AM","Natural Gas",8734040430,"8/21/2020 1:25:18 PM"
"337",49925,"5/1/2016 12:00:00 AM","Conventional Oil",2420363.6,"8/21/2020 1:25:18 PM"
"338",49926,"5/1/2016 12:00:00 AM","Non-Conventional Oil",7744318.7,"8/21/2020 1:25:18 PM"
"339",49927,"5/1/2016 12:00:00 AM","Natural Gas",8680566600,"8/21/2020 1:25:18 PM"
"340",49928,"6/1/2016 12:00:00 AM","Conventional Oil",2357896.7,"8/21/2020 1:25:18 PM"
"341",49929,"6/1/2016 12:00:00 AM","Natural Gas",8354547500,"8/21/2020 1:25:18 PM"
"342",49930,"6/1/2016 12:00:00 AM","Non-Conventional Oil",9177229.6,"8/21/2020 1:25:18 PM"
"343",49931,"7/1/2016 12:00:00 AM","Non-Conventional Oil",12137980,"8/21/2020 1:25:18 PM"
"344",49932,"7/1/2016 12:00:00 AM","Natural Gas",8775596400,"8/21/2020 1:25:18 PM"
"345",49933,"7/1/2016 12:00:00 AM","Conventional Oil",2423625.1,"8/21/2020 1:25:18 PM"
"346",49934,"8/1/2016 12:00:00 AM","Non-Conventional Oil",12767829.3,"8/21/2020 1:25:18 PM"
"347",49935,"8/1/2016 12:00:00 AM","Conventional Oil",2380641.2,"8/21/2020 1:25:18 PM"
"348",49936,"8/1/2016 12:00:00 AM","Natural Gas",8925258400,"8/21/2020 1:25:18 PM"
"349",49937,"9/1/2016 12:00:00 AM","Conventional Oil",2313272,"8/21/2020 1:25:18 PM"
"350",49938,"9/1/2016 12:00:00 AM","Non-Conventional Oil",12262825.9,"8/21/2020 1:25:18 PM"
"351",49939,"9/1/2016 12:00:00 AM","Natural Gas",8581672500,"8/21/2020 1:25:18 PM"
"352",49940,"10/1/2016 12:00:00 AM","Non-Conventional Oil",12989581.6,"8/21/2020 1:25:18 PM"
"353",49941,"10/1/2016 12:00:00 AM","Natural Gas",8727082000,"8/21/2020 1:25:18 PM"
"354",49942,"10/1/2016 12:00:00 AM","Conventional Oil",2312103.1,"8/21/2020 1:25:18 PM"
"355",49943,"11/1/2016 12:00:00 AM","Conventional Oil",2291035.3,"8/21/2020 1:25:18 PM"
"356",49944,"11/1/2016 12:00:00 AM","Non-Conventional Oil",13541955.7,"8/21/2020 1:25:18 PM"
"357",49945,"11/1/2016 12:00:00 AM","Natural Gas",8621788200,"8/21/2020 1:25:18 PM"
"358",49946,"12/1/2016 12:00:00 AM","Natural Gas",8924453700,"8/21/2020 1:25:18 PM"
"359",49947,"12/1/2016 12:00:00 AM","Conventional Oil",2372845.3,"8/21/2020 1:25:18 PM"
"360",49948,"12/1/2016 12:00:00 AM","Non-Conventional Oil",13230084.6,"8/21/2020 1:25:18 PM"
"361",49949,"1/1/2017 12:00:00 AM","Natural Gas",9083690900,"8/21/2020 1:25:18 PM"
"362",49950,"1/1/2017 12:00:00 AM","Non-Conventional Oil",13767925.9,"8/21/2020 1:25:18 PM"
"363",49951,"1/1/2017 12:00:00 AM","Conventional Oil",2392279.9,"8/21/2020 1:25:18 PM"
"364",49952,"2/1/2017 12:00:00 AM","Natural Gas",8197831400,"8/21/2020 1:25:18 PM"
"365",49953,"2/1/2017 12:00:00 AM","Conventional Oil",2192763.3,"8/21/2020 1:25:18 PM"
"366",49954,"2/1/2017 12:00:00 AM","Non-Conventional Oil",12602626.7,"8/21/2020 1:25:18 PM"
"367",49955,"3/1/2017 12:00:00 AM","Non-Conventional Oil",12797993.5,"8/21/2020 1:25:18 PM"
"368",49956,"3/1/2017 12:00:00 AM","Natural Gas",9278660300,"8/21/2020 1:25:18 PM"
"369",49957,"3/1/2017 12:00:00 AM","Conventional Oil",2457699.7,"8/21/2020 1:25:18 PM"
"370",49958,"4/1/2017 12:00:00 AM","Non-Conventional Oil",10882085.5,"8/21/2020 1:25:18 PM"
"371",49959,"4/1/2017 12:00:00 AM","Natural Gas",8999862900,"8/21/2020 1:25:18 PM"
"372",49960,"4/1/2017 12:00:00 AM","Conventional Oil",2393263.6,"8/21/2020 1:25:18 PM"
"373",49961,"5/1/2017 12:00:00 AM","Natural Gas",9039225300,"8/21/2020 1:25:18 PM"
"374",49962,"5/1/2017 12:00:00 AM","Non-Conventional Oil",11816106.7,"8/21/2020 1:25:18 PM"
"375",49963,"5/1/2017 12:00:00 AM","Conventional Oil",2463488.3,"8/21/2020 1:25:18 PM"
"376",49964,"6/1/2017 12:00:00 AM","Natural Gas",8838860700,"8/21/2020 1:25:18 PM"
"377",49965,"6/1/2017 12:00:00 AM","Conventional Oil",2391916.9,"8/21/2020 1:25:18 PM"
"378",49966,"6/1/2017 12:00:00 AM","Non-Conventional Oil",11900580.6,"8/21/2020 1:25:18 PM"
"379",49967,"7/1/2017 12:00:00 AM","Non-Conventional Oil",13274094.9,"8/21/2020 1:25:18 PM"
"380",49968,"7/1/2017 12:00:00 AM","Natural Gas",9262628300,"8/21/2020 1:25:18 PM"
"381",49969,"7/1/2017 12:00:00 AM","Conventional Oil",2492208,"8/21/2020 1:25:18 PM"
"382",49970,"8/1/2017 12:00:00 AM","Natural Gas",8968245300,"8/21/2020 1:25:18 PM"
"383",49971,"8/1/2017 12:00:00 AM","Non-Conventional Oil",14330562.3,"8/21/2020 1:25:18 PM"
"384",49972,"8/1/2017 12:00:00 AM","Conventional Oil",2455406.1,"8/21/2020 1:25:18 PM"
"385",49973,"9/1/2017 12:00:00 AM","Natural Gas",8870063200,"8/21/2020 1:25:18 PM"
"386",49974,"9/1/2017 12:00:00 AM","Conventional Oil",2475729.6,"8/21/2020 1:25:18 PM"
"387",49975,"9/1/2017 12:00:00 AM","Non-Conventional Oil",12870313.8,"8/21/2020 1:25:18 PM"
"388",49976,"10/1/2017 12:00:00 AM","Natural Gas",9143094400,"8/21/2020 1:25:18 PM"
"389",49977,"10/1/2017 12:00:00 AM","Conventional Oil",2598055,"8/21/2020 1:25:18 PM"
"390",49978,"10/1/2017 12:00:00 AM","Non-Conventional Oil",12728580.9,"8/21/2020 1:25:18 PM"
"391",49979,"11/1/2017 12:00:00 AM","Conventional Oil",2580596.9,"8/21/2020 1:25:18 PM"
"392",49980,"11/1/2017 12:00:00 AM","Natural Gas",9217832900,"8/21/2020 1:25:18 PM"
"393",49981,"11/1/2017 12:00:00 AM","Non-Conventional Oil",13698899.3,"8/21/2020 1:25:18 PM"
"394",49982,"12/1/2017 12:00:00 AM","Natural Gas",9544256300,"8/21/2020 1:25:18 PM"
"395",49983,"12/1/2017 12:00:00 AM","Conventional Oil",2675987.5,"8/21/2020 1:25:18 PM"
"396",49984,"12/1/2017 12:00:00 AM","Non-Conventional Oil",14505016,"8/21/2020 1:25:18 PM"
"397",49985,"1/1/2018 12:00:00 AM","Conventional Oil",2645574,"8/21/2020 1:25:18 PM"
"398",49986,"1/1/2018 12:00:00 AM","Non-Conventional Oil",13751022.9,"8/21/2020 1:25:18 PM"
"399",49987,"1/1/2018 12:00:00 AM","Natural Gas",9491330700,"8/21/2020 1:25:18 PM"
"400",49988,"2/1/2018 12:00:00 AM","Conventional Oil",2415498.4,"8/21/2020 1:25:18 PM"
"401",49989,"2/1/2018 12:00:00 AM","Natural Gas",8532434000,"8/21/2020 1:25:18 PM"
"402",49990,"2/1/2018 12:00:00 AM","Non-Conventional Oil",12879292.2,"8/21/2020 1:25:18 PM"
"403",49991,"3/1/2018 12:00:00 AM","Natural Gas",9505107100,"8/21/2020 1:25:18 PM"
"404",49992,"3/1/2018 12:00:00 AM","Non-Conventional Oil",14342122.6,"8/21/2020 1:25:18 PM"
"405",49993,"3/1/2018 12:00:00 AM","Conventional Oil",2745919,"8/21/2020 1:25:18 PM"
"406",49994,"4/1/2018 12:00:00 AM","Non-Conventional Oil",12349429.5,"8/21/2020 1:25:18 PM"
"407",49995,"4/1/2018 12:00:00 AM","Natural Gas",9064061100,"8/21/2020 1:25:18 PM"
"408",49996,"4/1/2018 12:00:00 AM","Conventional Oil",2743208.3,"8/21/2020 1:25:18 PM"
"409",49997,"5/1/2018 12:00:00 AM","Non-Conventional Oil",13811779.8,"8/21/2020 1:25:18 PM"
"410",49998,"5/1/2018 12:00:00 AM","Conventional Oil",2823943.9,"8/21/2020 1:25:18 PM"
"411",49999,"5/1/2018 12:00:00 AM","Natural Gas",9002809000,"8/21/2020 1:25:18 PM"
"412",50000,"6/1/2018 12:00:00 AM","Non-Conventional Oil",13465187.4,"8/21/2020 1:25:18 PM"
"413",50001,"6/1/2018 12:00:00 AM","Natural Gas",8641039600,"8/21/2020 1:25:18 PM"
"414",50002,"6/1/2018 12:00:00 AM","Conventional Oil",2706176.4,"8/21/2020 1:25:18 PM"
"415",50003,"7/1/2018 12:00:00 AM","Conventional Oil",2870091.1,"8/21/2020 1:25:18 PM"
"416",50004,"7/1/2018 12:00:00 AM","Natural Gas",9063169900,"8/21/2020 1:25:18 PM"
"417",50005,"7/1/2018 12:00:00 AM","Non-Conventional Oil",14319566.5,"8/21/2020 1:25:18 PM"
"418",50006,"8/1/2018 12:00:00 AM","Conventional Oil",2982474.3,"8/21/2020 1:25:18 PM"
"419",50007,"8/1/2018 12:00:00 AM","Non-Conventional Oil",15395848.9,"8/21/2020 1:25:18 PM"
"420",50008,"8/1/2018 12:00:00 AM","Natural Gas",9210779400,"8/21/2020 1:25:18 PM"
"421",50009,"9/1/2018 12:00:00 AM","Natural Gas",8782362900,"8/21/2020 1:25:18 PM"
"422",50010,"9/1/2018 12:00:00 AM","Non-Conventional Oil",13514191.1,"8/21/2020 1:25:18 PM"
"423",50011,"9/1/2018 12:00:00 AM","Conventional Oil",2885799.6,"8/21/2020 1:25:18 PM"
"424",50012,"10/1/2018 12:00:00 AM","Natural Gas",9136385700,"8/21/2020 1:25:18 PM"
"425",50013,"10/1/2018 12:00:00 AM","Conventional Oil",2991510.9,"8/21/2020 1:25:18 PM"
"426",50014,"10/1/2018 12:00:00 AM","Non-Conventional Oil",15062982.5,"8/21/2020 1:25:18 PM"
"427",50015,"11/1/2018 12:00:00 AM","Conventional Oil",2851147.9,"8/21/2020 1:25:18 PM"
"428",50016,"11/1/2018 12:00:00 AM","Non-Conventional Oil",14917863.1,"8/21/2020 1:25:18 PM"
"429",50017,"11/1/2018 12:00:00 AM","Natural Gas",8990459900,"8/21/2020 1:25:18 PM"
"430",50018,"12/1/2018 12:00:00 AM","Non-Conventional Oil",15225805.5,"8/21/2020 1:25:18 PM"
"431",50019,"12/1/2018 12:00:00 AM","Conventional Oil",2894827.4,"8/21/2020 1:25:18 PM"
"432",50020,"12/1/2018 12:00:00 AM","Natural Gas",9486306000,"8/21/2020 1:25:18 PM"
"433",50021,"1/1/2019 12:00:00 AM","Non-Conventional Oil",13966728,"8/21/2020 1:25:18 PM"
"434",50022,"1/1/2019 12:00:00 AM","Natural Gas",9253893800,"8/21/2020 1:25:18 PM"
"435",50023,"1/1/2019 12:00:00 AM","Conventional Oil",2835456,"8/21/2020 1:25:18 PM"
"436",50024,"2/1/2019 12:00:00 AM","Natural Gas",7981058100,"8/21/2020 1:25:18 PM"
"437",50025,"2/1/2019 12:00:00 AM","Non-Conventional Oil",12794304,"8/21/2020 1:25:18 PM"
"438",50026,"2/1/2019 12:00:00 AM","Conventional Oil",2503672.8,"8/21/2020 1:25:18 PM"
"439",50027,"3/1/2019 12:00:00 AM","Non-Conventional Oil",14251801.7,"8/21/2020 1:25:18 PM"
"440",50028,"3/1/2019 12:00:00 AM","Natural Gas",9223366400,"8/21/2020 1:25:18 PM"
"441",50029,"3/1/2019 12:00:00 AM","Conventional Oil",2858713.6,"8/21/2020 1:25:18 PM"
"442",50030,"4/1/2019 12:00:00 AM","Non-Conventional Oil",14154673.8,"8/21/2020 1:25:18 PM"
"443",50031,"4/1/2019 12:00:00 AM","Natural Gas",8877068800,"8/21/2020 1:25:18 PM"
"444",50032,"4/1/2019 12:00:00 AM","Conventional Oil",2814907.2,"8/21/2020 1:25:18 PM"
"445",50033,"5/1/2019 12:00:00 AM","Non-Conventional Oil",13843963.5,"8/21/2020 1:25:18 PM"
"446",50034,"5/1/2019 12:00:00 AM","Conventional Oil",2848100.5,"8/21/2020 1:25:18 PM"
"447",50035,"5/1/2019 12:00:00 AM","Natural Gas",8937726600,"8/21/2020 1:25:18 PM"
"448",50036,"6/1/2019 12:00:00 AM","Conventional Oil",2689754.1,"8/21/2020 1:25:18 PM"
"449",50037,"6/1/2019 12:00:00 AM","Natural Gas",8352580300,"8/21/2020 1:25:18 PM"
"450",50038,"6/1/2019 12:00:00 AM","Non-Conventional Oil",14196878.1,"8/21/2020 1:25:18 PM"
"451",50039,"7/1/2019 12:00:00 AM","Conventional Oil",2789658,"8/21/2020 1:25:18 PM"
"452",50040,"7/1/2019 12:00:00 AM","Non-Conventional Oil",14861765.4,"8/21/2020 1:25:18 PM"
"453",50041,"7/1/2019 12:00:00 AM","Natural Gas",8737534900,"8/21/2020 1:25:18 PM"
"454",50042,"8/1/2019 12:00:00 AM","Natural Gas",8702985600,"8/21/2020 1:25:18 PM"
"455",50043,"8/1/2019 12:00:00 AM","Non-Conventional Oil",14985923.8,"8/21/2020 1:25:18 PM"
"456",50044,"8/1/2019 12:00:00 AM","Conventional Oil",2817250.1,"8/21/2020 1:25:18 PM"
"457",50045,"9/1/2019 12:00:00 AM","Conventional Oil",2708799.9,"8/21/2020 1:25:18 PM"
"458",50046,"9/1/2019 12:00:00 AM","Natural Gas",8263800200,"8/21/2020 1:25:18 PM"
"459",50047,"9/1/2019 12:00:00 AM","Non-Conventional Oil",14039449.6,"8/21/2020 1:25:18 PM"
"460",50048,"10/1/2019 12:00:00 AM","Conventional Oil",2802447.1,"8/21/2020 1:25:18 PM"
"461",50049,"10/1/2019 12:00:00 AM","Natural Gas",8818772900,"8/21/2020 1:25:18 PM"
"462",50050,"10/1/2019 12:00:00 AM","Non-Conventional Oil",14242119,"8/21/2020 1:25:18 PM"
"463",50051,"11/1/2019 12:00:00 AM","Conventional Oil",2804337.8,"8/21/2020 1:25:18 PM"
"464",50052,"11/1/2019 12:00:00 AM","Non-Conventional Oil",14242021.6,"8/21/2020 1:25:18 PM"
"465",50053,"11/1/2019 12:00:00 AM","Natural Gas",8749348900,"8/21/2020 1:25:18 PM"
"466",50054,"12/1/2019 12:00:00 AM","Conventional Oil",2910404.8,"8/21/2020 1:25:18 PM"
"467",50055,"12/1/2019 12:00:00 AM","Natural Gas",9157734000,"8/21/2020 1:25:18 PM"
"468",50056,"12/1/2019 12:00:00 AM","Non-Conventional Oil",15504612.4,"8/21/2020 1:25:18 PM"
"469",50057,"1/1/2020 12:00:00 AM","Conventional Oil",2782871,"8/21/2020 1:25:18 PM"
"470",50058,"1/1/2020 12:00:00 AM","Non-Conventional Oil",14983601.1,"8/21/2020 1:25:18 PM"
"471",50059,"1/1/2020 12:00:00 AM","Natural Gas",8692327800,"8/21/2020 1:25:18 PM"
"472",50060,"2/1/2020 12:00:00 AM","Conventional Oil",2724764.4,"8/21/2020 1:25:18 PM"
"473",50061,"2/1/2020 12:00:00 AM","Natural Gas",8359921400,"8/21/2020 1:25:18 PM"
"474",50062,"2/1/2020 12:00:00 AM","Non-Conventional Oil",14135932,"8/21/2020 1:25:18 PM"
"475",50063,"3/1/2020 12:00:00 AM","Conventional Oil",2835731.6,"8/21/2020 1:25:18 PM"
"476",50064,"3/1/2020 12:00:00 AM","Natural Gas",8779060200,"8/21/2020 1:25:18 PM"
"477",50065,"3/1/2020 12:00:00 AM","Non-Conventional Oil",14837905.8,"8/21/2020 1:25:18 PM"
"478",50066,"4/1/2020 12:00:00 AM","Natural Gas",8314961900,"8/21/2020 1:25:18 PM"
"479",50067,"4/1/2020 12:00:00 AM","Non-Conventional Oil",12458925.4,"8/21/2020 1:25:18 PM"
"480",50068,"4/1/2020 12:00:00 AM","Conventional Oil",2306739.8,"8/21/2020 1:25:18 PM"
"481",50069,"5/1/2020 12:00:00 AM","Conventional Oil",1982695.1,"8/21/2020 1:25:18 PM"
"482",50070,"5/1/2020 12:00:00 AM","Natural Gas",8397966800,"8/21/2020 1:25:18 PM"
"483",50071,"5/1/2020 12:00:00 AM","Non-Conventional Oil",12270285.3,"8/21/2020 1:25:18 PM"
"484",50072,"6/1/2020 12:00:00 AM","Natural Gas",8048516199,"8/21/2020 1:25:18 PM"
"485",50073,"6/1/2020 12:00:00 AM","Conventional Oil",2164051.3,"8/21/2020 1:25:18 PM"
"486",50074,"6/1/2020 12:00:00 AM","Non-Conventional Oil",12660578,"8/21/2020 1:25:18 PM"
