"","Id","When","DataType","NAICS","PrincipalStatistics","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"1195",266834,"1/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",561677000,184074000,NA,91770000,NA,422000,10524000,1238561000,NA,381772000,62616000,"8/14/2020 10:57:46 AM"
"1196",266835,"2/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",523466000,207460000,NA,90820000,NA,377000,13395000,1164684000,NA,393737000,70359000,"8/14/2020 10:57:46 AM"
"1197",266836,"3/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",630900000,210990000,NA,101775000,NA,484000,15542000,1452665000,NA,486198000,75784000,"8/14/2020 10:57:46 AM"
"1198",266837,"4/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",477485000,208302000,NA,85293000,NA,586000,12194000,1233273000,NA,423893000,78618000,"8/14/2020 10:57:46 AM"
"1199",266838,"5/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",528155000,216066000,NA,92779000,NA,946000,15646000,1288871000,NA,495632000,65292000,"8/14/2020 10:57:46 AM"
"1200",266839,"6/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",571527000,209684000,NA,88201000,NA,667000,18345000,1307833000,NA,458500000,66970000,"8/14/2020 10:57:46 AM"
"1201",266840,"7/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",501575000,176650000,NA,81978000,NA,1044000,12386000,1213351000,NA,414459000,58558000,"8/14/2020 10:57:46 AM"
"1202",266841,"8/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",549963000,181971000,NA,81063000,NA,1320000,12840000,1173031000,NA,466742000,50632000,"8/14/2020 10:57:46 AM"
"1203",266842,"9/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",506980000,208480000,NA,81484000,NA,990000,13122000,1162333000,NA,503935000,64228000,"8/14/2020 10:57:46 AM"
"1204",266843,"10/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",504900000,196202000,NA,81097000,NA,1219000,11665000,1190214000,NA,484566000,73486000,"8/14/2020 10:57:46 AM"
"1205",266844,"11/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",546745000,205236000,NA,84035000,NA,1443000,15084000,1194358000,NA,458809000,56024000,"8/14/2020 10:57:46 AM"
"1206",266845,"12/1/2006 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",528993000,183956000,NA,83654000,NA,1310000,12578000,1205754000,NA,526540000,62858000,"8/14/2020 10:57:46 AM"
"1207",266846,"1/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",619663000,178997000,NA,108788000,NA,1698000,11267000,1116169000,NA,394101000,81235000,"8/14/2020 10:57:46 AM"
"1208",266847,"2/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",585474000,178268000,NA,94785000,NA,1145000,7827000,1091519000,NA,467627000,78026000,"8/14/2020 10:57:46 AM"
"1209",266848,"3/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",590873000,202968000,NA,127151000,NA,2044000,11286000,1411018000,NA,558659000,100539000,"8/14/2020 10:57:46 AM"
"1210",266849,"4/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",443341000,183444000,NA,98724000,NA,2763000,8670000,1315603000,NA,506754000,92676000,"8/14/2020 10:57:46 AM"
"1211",266850,"5/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",481320000,206610000,NA,108872000,NA,1503000,14091000,1386750000,NA,573443000,75775000,"8/14/2020 10:57:46 AM"
"1212",266851,"6/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",458191000,201610000,NA,97537000,NA,1805000,14826000,1387357000,NA,546800000,77582000,"8/14/2020 10:57:46 AM"
"1213",266852,"7/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",439465000,180330000,NA,99449000,NA,2017000,12352000,1272203000,NA,434211000,82605000,"8/14/2020 10:57:46 AM"
"1214",266853,"8/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",478971000,186886000,NA,94936000,NA,1499000,15241000,1208564000,NA,505585000,81394000,"8/14/2020 10:57:46 AM"
"1215",266854,"9/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",495810000,173499000,NA,87173000,NA,1034000,13419000,1278466000,NA,525997000,79686000,"8/14/2020 10:57:46 AM"
"1216",266855,"10/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",492722000,195916000,NA,90389000,NA,2199000,15913000,1298506000,NA,520328000,98104000,"8/14/2020 10:57:46 AM"
"1217",266856,"11/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",493344000,175043000,NA,90825000,NA,2083000,15031000,1320493000,NA,503076000,74584000,"8/14/2020 10:57:46 AM"
"1218",266857,"12/1/2007 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",483547000,164396000,NA,82343000,NA,964000,14156000,1175081000,NA,488157000,76154000,"8/14/2020 10:57:46 AM"
"1219",266858,"1/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",477742000,178366000,NA,102533000,NA,NA,NA,1209267000,NA,419232000,77505000,"8/14/2020 10:57:46 AM"
"1220",266859,"2/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",469692000,155474000,NA,102563000,NA,NA,NA,1186269000,NA,446497000,95502000,"8/14/2020 10:57:46 AM"
"1221",266860,"3/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",518066000,166506000,NA,110564000,NA,NA,NA,1253294000,NA,468527000,111625000,"8/14/2020 10:57:46 AM"
"1222",266861,"4/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",426730000,175443000,NA,125385000,NA,NA,NA,1292139000,NA,531359000,118258000,"8/14/2020 10:57:46 AM"
"1223",266862,"5/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",490174000,165571000,NA,123934000,NA,NA,NA,1320840000,NA,540360000,91841000,"8/14/2020 10:57:46 AM"
"1224",266863,"6/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",522895000,172086000,NA,123036000,NA,NA,NA,1338229000,NA,540493000,83979000,"8/14/2020 10:57:46 AM"
"1225",266864,"7/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",591304000,157502000,NA,140798000,NA,NA,NA,1194724000,NA,456963000,98150000,"8/14/2020 10:57:46 AM"
"1226",266865,"8/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",497450000,153740000,NA,135923000,NA,NA,NA,1152217000,NA,494702000,95655000,"8/14/2020 10:57:46 AM"
"1227",266866,"9/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",539232000,164973000,NA,143403000,NA,NA,NA,1278250000,NA,579426000,107482000,"8/14/2020 10:57:46 AM"
"1228",266867,"10/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",590139000,185078000,NA,142960000,NA,NA,NA,1312723000,NA,540630000,126763000,"8/14/2020 10:57:46 AM"
"1229",266868,"11/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",568694000,156027000,NA,117549000,NA,NA,NA,1155067000,NA,535654000,102898000,"8/14/2020 10:57:46 AM"
"1230",266869,"12/1/2008 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",560565000,147242000,NA,125291000,NA,NA,NA,1152650000,NA,527572000,94169000,"8/14/2020 10:57:46 AM"
"1231",266870,"1/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",470491000,121027000,NA,143450000,NA,NA,NA,920377000,NA,471034000,117217000,"8/14/2020 10:57:46 AM"
"1232",266871,"2/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",519654000,119124000,NA,134875000,NA,NA,NA,1000860000,NA,438715000,127939000,"8/14/2020 10:57:46 AM"
"1233",266872,"3/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",436116000,141800000,NA,177857000,NA,NA,NA,1116098000,NA,598509000,159141000,"8/14/2020 10:57:46 AM"
"1234",266873,"4/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",378950000,130739000,NA,157318000,NA,NA,NA,1016222000,NA,425670000,153576000,"8/14/2020 10:57:46 AM"
"1235",266874,"5/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",353637000,124585000,NA,134624000,NA,NA,NA,951200000,NA,451877000,113859000,"8/14/2020 10:57:46 AM"
"1236",266875,"6/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",347881000,128863000,NA,139180000,NA,NA,NA,1066435000,NA,463833000,104897000,"8/14/2020 10:57:46 AM"
"1237",266876,"7/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",334568000,113977000,NA,125932000,NA,NA,NA,955806000,NA,417329000,99063000,"8/14/2020 10:57:46 AM"
"1238",266877,"8/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",399268000,108013000,NA,95996000,NA,NA,NA,904186000,NA,423037000,103593000,"8/14/2020 10:57:46 AM"
"1239",266878,"9/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",338117000,126947000,NA,106633000,NA,NA,NA,966774000,NA,478959000,113253000,"8/14/2020 10:57:46 AM"
"1240",266879,"10/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",374375000,129717000,NA,104458000,NA,NA,NA,938815000,NA,489447000,93903000,"8/14/2020 10:57:46 AM"
"1241",266880,"11/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",354318000,131693000,NA,92042000,NA,NA,NA,947609000,NA,481135000,94410000,"8/14/2020 10:57:46 AM"
"1242",266881,"12/1/2009 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",449169000,123534000,NA,99279000,NA,NA,NA,1005831000,NA,422147000,94250000,"8/14/2020 10:57:46 AM"
"1243",266882,"1/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",378034000,113432000,NA,105451000,NA,NA,NA,869168000,NA,356686000,82836000,"8/14/2020 10:57:46 AM"
"1244",266883,"2/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",484898000,119595000,NA,97506000,NA,NA,NA,843485000,NA,384670000,111009000,"8/14/2020 10:57:46 AM"
"1245",266884,"3/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",526954000,152236000,NA,131461000,NA,NA,NA,1044200000,NA,504667000,140672000,"8/14/2020 10:57:46 AM"
"1246",266885,"4/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",404192000,141955000,NA,140943000,NA,NA,NA,1021573000,NA,402227000,123137000,"8/14/2020 10:57:46 AM"
"1247",266886,"5/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",465246000,140880000,NA,117129000,NA,NA,NA,999564000,NA,455181000,100661000,"8/14/2020 10:57:46 AM"
"1248",266887,"6/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",460113000,148084000,NA,141961000,NA,NA,NA,1071362000,NA,463483000,95308000,"8/14/2020 10:57:46 AM"
"1249",266888,"7/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",515740000,141804000,NA,118854000,NA,NA,NA,965233000,NA,407196000,76529000,"8/14/2020 10:57:46 AM"
"1250",266889,"8/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",485885000,137598000,NA,98815000,NA,NA,NA,940648000,NA,509544000,93496000,"8/14/2020 10:57:46 AM"
"1251",266890,"9/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",498855000,150299000,NA,102720000,NA,NA,NA,1062985000,NA,514046000,94324000,"8/14/2020 10:57:46 AM"
"1252",266891,"10/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",496631000,143509000,NA,98716000,NA,NA,NA,1038776000,NA,499577000,91132000,"8/14/2020 10:57:46 AM"
"1253",266892,"11/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",503946000,145456000,NA,117736000,NA,NA,NA,1103209000,NA,511347000,82048000,"8/14/2020 10:57:46 AM"
"1254",266893,"12/1/2010 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",541762000,149013000,NA,101460000,NA,NA,NA,1045094000,NA,444694000,77290000,"8/14/2020 10:57:46 AM"
"1255",266894,"1/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",528386000,134002000,NA,131935000,NA,NA,NA,1028270000,501000,416491000,81906000,"8/14/2020 10:57:46 AM"
"1256",266895,"2/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",489316000,141717000,NA,132796000,NA,NA,NA,1023048000,342000,424257000,85770000,"8/14/2020 10:57:46 AM"
"1257",266896,"3/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",546593000,176966000,NA,155596000,NA,NA,NA,1269737000,907000,560162000,132589000,"8/14/2020 10:57:46 AM"
"1258",266897,"4/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",543128000,153763000,NA,128936000,NA,NA,NA,1081084000,903000,472853000,133412000,"8/14/2020 10:57:46 AM"
"1259",266898,"5/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",662248000,164351000,NA,147032000,NA,NA,NA,1268431000,1025000,519787000,111164000,"8/14/2020 10:57:46 AM"
"1260",266899,"6/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",571652000,177193000,NA,153669000,NA,NA,NA,1241454000,1187000,564763000,96579000,"8/14/2020 10:57:46 AM"
"1261",266900,"7/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",528146000,151037000,NA,132671000,NA,NA,NA,1103558000,1292000,479758000,91986000,"8/14/2020 10:57:46 AM"
"1262",266901,"8/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",598543000,166972000,NA,129156000,NA,NA,NA,1172382000,1501000,498930000,97523000,"8/14/2020 10:57:46 AM"
"1263",266902,"9/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",663244000,189273000,NA,133928000,NA,NA,NA,1205231000,2393000,604282000,121551000,"8/14/2020 10:57:46 AM"
"1264",266903,"10/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",646229000,190921000,NA,119053000,NA,NA,NA,1176631000,1448000,522884000,110890000,"8/14/2020 10:57:46 AM"
"1265",266904,"11/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",1018666000,185079000,NA,147387000,NA,NA,NA,1280230000,1661000,573580000,102998000,"8/14/2020 10:57:46 AM"
"1266",266905,"12/1/2011 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",696102000,175878000,NA,140010000,NA,NA,NA,1289041000,1019000,578739000,97165000,"8/14/2020 10:57:46 AM"
"1267",266906,"1/1/2012 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",640154000,164446000,NA,155031000,NA,NA,NA,1133326000,NA,433268000,105929000,"8/14/2020 10:57:46 AM"
"1268",266907,"2/1/2012 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",626446000,183056000,NA,142737000,NA,NA,NA,1165743000,NA,540411000,119549000,"8/14/2020 10:57:46 AM"
"1269",266908,"3/1/2012 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",761521000,212643000,NA,178568000,NA,NA,NA,1426946000,NA,606033000,172639000,"8/14/2020 10:57:46 AM"
"1270",266909,"4/1/2012 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",615731000,182216000,NA,168138000,NA,NA,NA,1320820000,NA,488202000,149348000,"8/14/2020 10:57:46 AM"
"1271",266910,"5/1/2012 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",648263000,198329000,NA,186958000,NA,NA,NA,1331259000,NA,535246000,129906000,"8/14/2020 10:57:46 AM"
"1272",266911,"6/1/2012 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",762770000,189003000,NA,153624000,NA,NA,NA,1365925000,NA,573427000,117792000,"8/14/2020 10:57:46 AM"
"1273",266912,"7/1/2012 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",657156000,178013000,NA,168622000,NA,NA,NA,1144799000,NA,461333000,126739000,"8/14/2020 10:57:46 AM"
"1274",266913,"8/1/2012 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",639190000,175306000,NA,129808000,NA,NA,NA,1204643000,NA,510801000,137925000,"8/14/2020 10:57:46 AM"
"1275",266914,"9/1/2012 12:00:00 AM","Unadjusted","Machinery manufacturing","Sales of goods manufactured (shipments)",505214000,178313000,NA,127822000,NA,NA,NA,1175965000,NA,585305000,131775000,"8/14/2020 10:57:46 AM"
